Year,id,X,Y,Spec,Date,Visit.Interval,Expos,Fate,Fate2,FirstFound,Stage,BHCONum,InitBHCO,Clutch,InitClutch,AgeFound,Open,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Paddock,Replicate,Treatment,Notes
2023,NOPI04643825176936,464382,5176936,NOPI,6/22/2023,1,3,0,Survive,6/19/2023,Incubating,0,0,8,8,11,,38,38,63,15,15,0,3,16,854,4,4,5,3,14,NW,MTORG,incidental; west of wormwood
2023,NOPI04643825176936,464382,5176936,NOPI,6/25/2023,2,3,1,Failed,6/19/2023,Incubating,0,0,8,8,11,,38,38,63,15,15,0,3,16,854,4,4,5,3,14,NW,MTORG,destroyed eggs; no flush
2023,BWTE04655135176094,465513,5176094,BWTE,6/20/2023,1,1,0,Survive,6/19/2023,Incubating,0,0,9,9,16,,85,0,85,0,3,0,15,20,360,4,4,3,3,6,SE,MTORG,
2023,BWTE04655135176094,465513,5176094,BWTE,6/23/2023,2,3,0,Survive,6/19/2023,Incubating,0,0,9,9,16,,85,0,85,0,3,0,15,20,360,4,4,3,3,6,SE,MTORG,covered in down; flushed
2023,BWTE04655135176094,465513,5176094,BWTE,6/26/2023,3,3,0,Survive,6/19/2023,Incubating,0,0,9,9,16,,85,0,85,0,3,0,15,20,360,4,4,3,3,6,SE,MTORG,flushed; confirm
2023,BWTE04655135176094,465513,5176094,BWTE,6/29/2023,4,3,0,Survive,6/19/2023,Incubating,0,0,9,9,16,,85,0,85,0,3,0,15,20,360,4,4,3,3,6,SE,MTORG,1 egg did not hatch
2023,CCSP04644145176240,464414,5176240,CCSP,6/28/2023,1,2,0,Survive,6/26/2023,Incubating,1,1,3,3,7,,38,0,98,0,3,3,38,8,745,6,6,6,6,12,SW,MTORG,flushed
2023,CCSP04644145176240,464414,5176240,CCSP,6/30/2023,2,2,0,Survive,6/26/2023,Incubating,1,1,3,3,7,,38,0,98,0,3,3,38,8,745,6,6,6,6,12,SW,MTORG,flushed
2023,CCSP04644145176240,464414,5176240,CCSP,7/3/2023,3,3,0,Survive,6/26/2023,Nestling,1,1,3,3,7,,38,0,98,0,3,3,38,8,745,6,6,6,6,12,SW,MTORG,flushed
2023,CCSP04644145176240,464414,5176240,CCSP,7/6/2023,4,3,0,Survive,6/26/2023,Nestling,1,1,3,3,7,,38,0,98,0,3,3,38,8,745,6,6,6,6,12,SW,MTORG,
2023,CCSP04644145176240,464414,5176240,CCSP,7/9/2023,5,3,0,Survive,6/26/2023,Nestling,1,1,2,3,7,,38,0,98,0,3,3,38,8,745,6,6,6,6,12,SW,MTORG,flushed; can't see eggs under BHCO
2023,CCSP04644145176240,464414,5176240,CCSP,7/12/2023,6,3,0,Survive,6/26/2023,Nestling,1,1,1,3,7,,38,0,98,0,3,3,38,8,745,6,6,6,6,12,SW,MTORG,no flush; CCSP nearby; fledged
2023,WISN04651645176853,465164,5176853,WISN,5/25/2023,1,3,0,Survive,5/22/2023,Incubating,0,0,4,4,14,,63,0,15,3,15,38,0,42.5,440,3,3,3,3,2,NE,MTORG,
2023,WISN04651645176853,465164,5176853,WISN,5/28/2023,2,3,1,Failed,5/22/2023,Nestling,0,0,4,4,14,,63,0,15,3,15,38,0,42.5,440,3,3,3,3,2,NE,MTORG,two host chicks but I saw one getting eaten by a garter
2023,GWTE04644055176383,464405,5176383,GWTE,6/28/2023,1,1,0,Survive,6/27/2023,Incubating,0,0,7,7,9,,38,63,98,0,38,0,15,38,1100,7,7,8,7,12,SW,MTORG,flush; confirmed
2023,GWTE04644055176383,464405,5176383,GWTE,6/30/2023,2,2,0,Survive,6/27/2023,Incubating,0,0,7,7,9,,38,63,98,0,38,0,15,38,1100,7,7,8,7,12,SW,MTORG,confirmed
2023,GWTE04644055176383,464405,5176383,GWTE,7/3/2023,3,3,0,Survive,6/27/2023,Incubating,0,0,7,7,9,,38,63,98,0,38,0,15,38,1100,7,7,8,7,12,SW,MTORG,flushed
2023,GWTE04644055176383,464405,5176383,GWTE,7/6/2023,4,3,0,Survive,6/27/2023,Incubating,0,0,7,7,9,,38,63,98,0,38,0,15,38,1100,7,7,8,7,12,SW,MTORG,covered in down
2023,GWTE04644055176383,464405,5176383,GWTE,7/9/2023,5,3,0,Survive,6/27/2023,Incubating,0,0,7,7,9,,38,63,98,0,38,0,15,38,1100,7,7,8,7,12,SW,MTORG,confirmed
2023,GWTE04644055176383,464405,5176383,GWTE,7/12/2023,6,3,0,Survive,6/27/2023,Incubating,0,0,7,7,9,,38,63,98,0,38,0,15,38,1100,7,7,8,7,12,SW,MTORG,hated; membrane intact; no ducklings around
2023,CCSP04644625176420,464462,5176420,CCSP,7/14/2023,1,3,1,Failed,7/11/2023,Nestling,0,0,2,2,14,,38,38,38,15,15,0,15,91,750,7,7,6,6,12,SW,MTORG,no flush; no eggs or nestlings; nest tipped on its side
2023,CCSP04646225176393,464622,5176393,CCSP,6/28/2023,1,2,0,Survive,6/26/2023,Incubating,0,0,4,4,7,,63,0,98,0,15,0,63,36,980,6,6,7,6,12,SW,MTORG,flushed
2023,CCSP04646225176393,464622,5176393,CCSP,6/30/2023,2,2,0,Survive,6/26/2023,Incubating,0,0,4,4,7,,63,0,98,0,15,0,63,36,980,6,6,7,6,12,SW,MTORG,flushed
2023,CCSP04646225176393,464622,5176393,CCSP,7/3/2023,3,3,0,Survive,6/26/2023,Nestling,0,0,4,4,7,,63,0,98,0,15,0,63,36,980,6,6,7,6,12,SW,MTORG,flushed
2023,CCSP04646225176393,464622,5176393,CCSP,7/6/2023,4,3,0,Survive,6/26/2023,Nestling,0,0,4,4,7,,63,0,98,0,15,0,63,36,980,6,6,7,6,12,SW,MTORG,nest is about to fall; be careful
2023,CCSP04646225176393,464622,5176393,CCSP,7/9/2023,5,3,0,Survive,6/26/2023,Nestling,0,0,2,4,7,,63,0,98,0,15,0,63,36,980,6,6,7,6,12,SW,MTORG,2 N in tipped nest; do not see others
2023,CCSP04646225176393,464622,5176393,CCSP,7/12/2023,6,3,0,Survive,6/26/2023,Nestling,0,0,2,4,7,,63,0,98,0,15,0,63,36,980,6,6,7,6,12,SW,MTORG,fledged; no signs of predation; CCSP nearby
2023,MODO04642945176227,464294,5176227,MODO,6/28/2023,1,2,0,Survive,6/26/2023,Incubating,0,0,2,2,4,,85,0,63,15,0,0,38,35,520,5,6,6,6,12,SW,MTORG,flushed
2023,MODO04642945176227,464294,5176227,MODO,6/30/2023,2,2,1,Failed,6/26/2023,Incubating,0,0,2,2,4,,85,0,63,15,0,0,38,35,520,5,6,6,6,12,SW,MTORG,predated; nest empty
2023,BWTE04654725177175,465472,5177175,BWTE,6/16/2023,1,2,0,Survive,6/14/2023,Incubating,0,0,9,9,9,,38,38,85,0,15,0,15,17,910,5,5,8,6,2,NE,MTORG,
2023,BWTE04654725177175,465472,5177175,BWTE,6/18/2023,2,2,0,Survive,6/14/2023,Incubating,0,0,9,9,9,,38,38,85,0,15,0,15,17,910,5,5,8,6,2,NE,MTORG,
2023,BWTE04654725177175,465472,5177175,BWTE,6/20/2023,3,2,0,Survive,6/14/2023,Incubating,0,0,9,9,9,,38,38,85,0,15,0,15,17,910,5,5,8,6,2,NE,MTORG,covered in down
2023,BWTE04654725177175,465472,5177175,BWTE,6/23/2023,4,3,0,Survive,6/14/2023,Incubating,0,0,9,9,9,,38,38,85,0,15,0,15,17,910,5,5,8,6,2,NE,MTORG,flushed; covered in down
2023,BWTE04654725177175,465472,5177175,BWTE,6/26/2023,5,3,0,Survive,6/14/2023,Incubating,0,0,9,9,9,,38,38,85,0,15,0,15,17,910,5,5,8,6,2,NE,MTORG,flushed; covered in down
2023,BWTE04654725177175,465472,5177175,BWTE,6/29/2023,6,3,1,Failed,6/14/2023,Incubating,0,0,9,9,9,,38,38,85,0,15,0,15,17,910,5,5,8,6,2,NE,MTORG,nest dragged out and destroyed; eggs outside
2023,GADW04652225177209,465222,5177209,GADW,6/15/2023,1,2,0,Survive,6/13/2023,Incubating,0,0,9,9,4,,15,63,98,0,15,0,15,13,582,5,6,6,5,1,NE,MTORG,flushed; confirmed
2023,GADW04652225177209,465222,5177209,GADW,6/18/2023,2,3,1,Failed,6/13/2023,Incubating,0,0,9,9,4,,15,63,98,0,15,0,15,13,582,5,6,6,5,1,NE,MTORG,nest torn out; eggs chomped
2023,SORA04651685176947,465168,5176947,SORA,6/15/2023,1,2,0,Survive,6/13/2023,Incubating,0,0,8,6,-2,,0,0,15,63,0,85,0,0,1500,11,17,18,16,1,NE,MTORG,no flush
2023,SORA04651685176947,465168,5176947,SORA,6/18/2023,2,3,0,Survive,6/13/2023,Incubating,0,0,8,6,-2,,0,0,15,63,0,85,0,0,1500,11,17,18,16,1,NE,MTORG,
2023,SORA04651685176947,465168,5176947,SORA,6/20/2023,3,2,0,Survive,6/13/2023,Incubating,0,0,8,6,-2,,0,0,15,63,0,85,0,0,1500,11,17,18,16,1,NE,MTORG,no flush; check said 9 eggs but 8 seems more likely at this point
2023,SORA04651685176947,465168,5176947,SORA,6/23/2023,4,3,1,Failed,6/13/2023,Incubating,0,0,8,6,-2,,0,0,15,63,0,85,0,0,1500,11,17,18,16,1,NE,MTORG,no flush; no eggs; no shells
2023,YHBL04646585176628,464658,5176628,YHBL,6/13/2023,1,4,0,Survive,6/9/2023,Incubating,0,0,4,0,-4,,0,0,3,85,0,63,0,0,1456,20,22,22,21,14,NW,MTORG,
2023,YHBL04646585176628,464658,5176628,YHBL,6/16/2023,2,3,0,Survive,6/9/2023,Incubating,0,0,4,0,-4,,0,0,3,85,0,63,0,0,1456,20,22,22,21,14,NW,MTORG,
2023,YHBL04646585176628,464658,5176628,YHBL,6/19/2023,3,3,0,Survive,6/9/2023,Incubating,0,0,4,0,-4,,0,0,3,85,0,63,0,0,1456,20,22,22,21,14,NW,MTORG,
2023,YHBL04646585176628,464658,5176628,YHBL,6/22/2023,4,3,0,Survive,6/9/2023,Incubating,0,0,4,0,-4,,0,0,3,85,0,63,0,0,1456,20,22,22,21,14,NW,MTORG,
2023,YHBL04646585176628,464658,5176628,YHBL,6/25/2023,5,3,0,Survive,6/9/2023,Incubating,0,0,4,0,-4,,0,0,3,85,0,63,0,0,1456,20,22,22,21,14,NW,MTORG,
2023,YHBL04646585176628,464658,5176628,YHBL,6/28/2023,6,3,0,Survive,6/9/2023,Incubating,0,0,3,0,-4,,0,0,3,85,0,63,0,0,1456,20,22,22,21,14,NW,MTORG,
2023,YHBL04646585176628,464658,5176628,YHBL,6/30/2023,7,2,0,Survive,6/9/2023,Incubating,0,0,2,0,-4,,0,0,3,85,0,63,0,0,1456,20,22,22,21,14,NW,MTORG,can't see any eggs
2023,YHBL04646585176628,464658,5176628,YHBL,7/3/2023,8,3,0,Survive,6/9/2023,Incubating,0,0,2,0,-4,,0,0,3,85,0,63,0,0,1456,20,22,22,21,14,NW,MTORG,fledged; no nestlings/fledglings; parents nearby
2023,CCSP04646815175668,464681,5175668,CCSP,6/26/2023,1,3,0,Survive,6/23/2023,Incubating,3,2,2,4,2,,85,0,15,15,15,0,15,0,580,6,6,5,4,9,SW,MTORG,
2023,CCSP04646815175668,464681,5175668,CCSP,6/28/2023,2,2,1,Abandoned,6/23/2023,Incubating,3,2,2,4,2,,85,0,15,15,15,0,15,0,580,6,6,5,4,9,SW,MTORG,several checks after with no parent at the nest
2023,NOPI04653675175700,465367,5175700,NOPI,6/23/2023,1,3,0,Survive,6/20/2023,Incubating,0,0,8,8,7,,63,0,38,0,0,0,63,18,620,7,8,8,8,7,SE,MTORG,confirmed
2023,NOPI04653675175700,465367,5175700,NOPI,6/26/2023,2,3,0,Survive,6/20/2023,Incubating,0,0,8,8,7,,63,0,38,0,0,0,63,18,620,7,8,8,8,7,SE,MTORG,
2023,NOPI04653675175700,465367,5175700,NOPI,6/29/2023,3,3,0,Survive,6/20/2023,Incubating,0,0,8,8,7,,63,0,38,0,0,0,63,18,620,7,8,8,8,7,SE,MTORG,flushed
2023,NOPI04653675175700,465367,5175700,NOPI,7/2/2023,4,3,0,Survive,6/20/2023,Incubating,0,0,8,8,7,,63,0,38,0,0,0,63,18,620,7,8,8,8,7,SE,MTORG,female on nest
2023,NOPI04653675175700,465367,5175700,NOPI,7/5/2023,5,3,0,Survive,6/20/2023,Incubating,0,0,8,8,7,,63,0,38,0,0,0,63,18,620,7,8,8,8,7,SE,MTORG,flushed
2023,NOPI04653675175700,465367,5175700,NOPI,7/8/2023,6,3,0,Survive,6/20/2023,Incubating,0,0,8,8,7,,63,0,38,0,0,0,63,18,620,7,8,8,8,7,SE,MTORG,flushed; hatching
2023,CCLO04647715176023,464771,5176023,CCLO,6/26/2023,1,3,0,Survive,6/23/2023,Incubating,0,0,4,4,9,,85,0,15,15,15,0,0,5,380,2,3,3,2,9,SW,MTORG,flushed
2023,CCLO04647715176023,464771,5176023,CCLO,6/28/2023,2,2,0,Survive,6/23/2023,Incubating,0,0,4,4,9,,85,0,15,15,15,0,0,5,380,2,3,3,2,9,SW,MTORG,flushed
2023,CCLO04647715176023,464771,5176023,CCLO,6/30/2023,3,2,0,Survive,6/23/2023,Nestling,0,0,4,4,9,,85,0,15,15,15,0,0,5,380,2,3,3,2,9,SW,MTORG,flushed
2023,CCLO04647715176023,464771,5176023,CCLO,7/3/2023,4,3,0,Survive,6/23/2023,Nestling,0,0,3,4,9,,85,0,15,15,15,0,0,5,380,2,3,3,2,9,SW,MTORG,no flush; 1 egg broken out of nest
2023,CCLO04647715176023,464771,5176023,CCLO,7/6/2023,5,3,0,Survive,6/23/2023,Nestling,0,0,3,4,9,,85,0,15,15,15,0,0,5,380,2,3,3,2,9,SW,MTORG,
2023,CCLO04647715176023,464771,5176023,CCLO,7/9/2023,6,3,0,Survive,6/23/2023,Nestling,0,0,3,4,9,,85,0,15,15,15,0,0,5,380,2,3,3,2,9,SW,MTORG,fledged; no nestlings/fledglings around but female CCLO is nearby chirping
2023,CCSP04643345175952,464334,5175952,CCSP,6/28/2023,1,2,0,Survive,6/26/2023,Incubating,0,0,4,4,8,,38,15,85,0,15,0,38,75,632,6,6,6,5,11,SW,MTORG,flushed
2023,CCSP04643345175952,464334,5175952,CCSP,6/30/2023,2,2,0,Survive,6/26/2023,Incubating,0,0,4,4,8,,38,15,85,0,15,0,38,75,632,6,6,6,5,11,SW,MTORG,flushed
2023,CCSP04643345175952,464334,5175952,CCSP,7/3/2023,3,3,0,Survive,6/26/2023,Nestling,0,0,4,4,8,,38,15,85,0,15,0,38,75,632,6,6,6,5,11,SW,MTORG,no flush; do not see other 2 CCSP
2023,CCSP04643345175952,464334,5175952,CCSP,7/6/2023,4,3,1,Failed,6/26/2023,Nestling,0,0,4,4,8,,38,15,85,0,15,0,38,75,632,6,6,6,5,11,SW,MTORG,no fledglings; no CCSP; circled and found nothing
2023,AMCO04647415176581,464741,5176581,AMCO,6/13/2023,1,4,0,Survive,6/9/2023,Incubating,0,0,12,13,13,,15,0,15,15,0,85,0,0,830,4,4,5,6,14,NW,MTORG,flushed
2023,AMCO04647415176581,464741,5176581,AMCO,6/16/2023,2,3,0,Survive,6/9/2023,Incubating,0,0,10,13,13,,15,0,15,15,0,85,0,0,830,4,4,5,6,14,NW,MTORG,mom nearby
2023,AMCO04647415176581,464741,5176581,AMCO,6/19/2023,3,3,0,Survive,6/9/2023,Incubating,0,0,10,13,13,,15,0,15,15,0,85,0,0,830,4,4,5,6,14,NW,MTORG,hatching
2023,MALL04643015176270,464301,5176270,MALL,6/10/2023,1,4,0,Survive,6/6/2023,Laying,0,0,5,1,-3,,15,15,85,0,15,0,15,85,670,6,6,6,4,12,SW,MTORG,3 broken eggs found 3m from nest
2023,MALL04643015176270,464301,5176270,MALL,6/13/2023,2,3,1,Failed,6/6/2023,Incubating,0,0,5,1,-3,,15,15,85,0,15,0,15,85,670,6,6,6,4,12,SW,MTORG,4 broken eggs in nest; no flush
2023,BRBL04644625176491,464462,5176491,BRBL,7/14/2023,1,1,0,Survive,7/13/2023,Nestling,0,0,2,3,14,,0,0,15,0,15,15,85,11,1034,11,14,16,11,16,NW,MTORG,
2023,BRBL04644625176491,464462,5176491,BRBL,7/17/2023,2,3,0,Survive,7/13/2023,Nestling,0,0,2,3,14,,0,0,15,0,15,15,85,11,1034,11,14,16,11,16,NW,MTORG,
2023,BRBL04644625176491,464462,5176491,BRBL,7/20/2023,3,3,0,Survive,7/13/2023,Nestling,0,0,2,3,14,,0,0,15,0,15,15,85,11,1034,11,14,16,11,16,NW,MTORG,
2023,BRBL04644625176491,464462,5176491,BRBL,7/22/2023,4,2,0,Survive,7/13/2023,Nestling,0,0,2,3,14,,0,0,15,0,15,15,85,11,1034,11,14,16,11,16,NW,MTORG,
2023,BRBL04644625176491,464462,5176491,BRBL,7/25/2023,5,3,0,Survive,7/13/2023,Nestling,0,0,2,3,14,,0,0,15,0,15,15,85,11,1034,11,14,16,11,16,NW,MTORG,no nestlings present
2023,CCSP04655135176333,465513,5176333,CCSP,7/8/2023,1,1,0,Survive,7/7/2023,Incubating,0,0,3,3,7,,3,38,15,0,38,0,63,26,976,8,9,8,10,5,SE,MTORG,flushed
2023,CCSP04655135176333,465513,5176333,CCSP,7/11/2023,2,3,0,Survive,7/7/2023,Incubating,0,0,3,3,7,,3,38,15,0,38,0,63,26,976,8,9,8,10,5,SE,MTORG,no flush
2023,CCSP04655135176333,465513,5176333,CCSP,7/13/2023,3,2,0,Survive,7/7/2023,Incubating,0,0,3,3,7,,3,38,15,0,38,0,63,26,976,8,9,8,10,5,SE,MTORG,flushed
2023,CCSP04655135176333,465513,5176333,CCSP,7/16/2023,4,3,0,Survive,7/7/2023,Nestling,0,0,3,3,7,,3,38,15,0,38,0,63,26,976,8,9,8,10,5,SE,MTORG,
2023,CCSP04655135176333,465513,5176333,CCSP,7/19/2023,5,3,0,Survive,7/7/2023,Nestling,0,0,3,3,7,,3,38,15,0,38,0,63,26,976,8,9,8,10,5,SE,MTORG,
2023,CCSP04655135176333,465513,5176333,CCSP,7/22/2023,6,3,0,Survive,7/7/2023,Nestling,0,0,3,3,7,,3,38,15,0,38,0,63,26,976,8,9,8,10,5,SE,MTORG,
2023,CCSP04655135176333,465513,5176333,CCSP,7/25/2023,7,3,0,Survive,7/7/2023,Nestling,0,0,3,3,7,,3,38,15,0,38,0,63,26,976,8,9,8,10,5,SE,MTORG,CCSP female nearby; fledged
2023,BRBL04649645177186,464964,5177186,BRBL,7/14/2023,1,1,0,Survive,7/13/2023,Incubating,0,0,2,2,11,,15,15,15,0,15,0,38,36,595,7,6,7,6,16,NW,MTORG,
2023,BRBL04649645177186,464964,5177186,BRBL,7/17/2023,2,3,1,Failed,7/13/2023,Incubating,0,0,2,2,11,,15,15,15,0,15,0,38,36,595,7,6,7,6,16,NW,MTORG,predated; nest empty; no BRBL; site disturbed
2023,WEME04660945174172,466094,5174172,WEME,7/8/2023,1,3,0,Survive,7/5/2023,Incubating,1,1,3,5,8,ENE,38,15,38,0,3,0,63,9,532,5,5,5,4,,S,Barkers,
2023,WEME04660945174172,466094,5174172,WEME,7/11/2023,2,3,0,Survive,7/5/2023,Incubating,1,1,3,5,8,ENE,38,15,38,0,3,0,63,9,532,5,5,5,4,,S,Barkers,
2023,WEME04660945174172,466094,5174172,WEME,7/14/2023,3,3,0,Survive,7/5/2023,Nestling,1,1,1,5,8,ENE,38,15,38,0,3,0,63,9,532,5,5,5,4,,S,Barkers,
2023,WEME04660945174172,466094,5174172,WEME,7/17/2023,4,3,1,Failed,7/5/2023,Nestling,1,1,1,5,8,ENE,38,15,38,0,3,0,63,9,532,5,5,5,4,,S,Barkers,nestlings too young to fledge
2023,CCSP04653785176362,465378,5176362,CCSP,7/8/2023,1,1,0,Survive,7/7/2023,Incubating,1,1,3,3,7,,85,0,15,0,38,0,38,42,706,7,7,7,7,5,SE,MTORG,no flush
2023,CCSP04653785176362,465378,5176362,CCSP,7/11/2023,2,3,0,Survive,7/7/2023,Incubating,1,1,3,3,7,,85,0,15,0,38,0,38,42,706,7,7,7,7,5,SE,MTORG,flush
2023,CCSP04653785176362,465378,5176362,CCSP,7/13/2023,3,2,0,Survive,7/7/2023,Incubating,1,1,3,3,7,,85,0,15,0,38,0,38,42,706,7,7,7,7,5,SE,MTORG,flushed
2023,CCSP04653785176362,465378,5176362,CCSP,7/16/2023,4,3,0,Survive,7/7/2023,Nestling,1,1,3,3,7,,85,0,15,0,38,0,38,42,706,7,7,7,7,5,SE,MTORG,
2023,CCSP04653785176362,465378,5176362,CCSP,7/19/2023,5,3,0,Survive,7/7/2023,Nestling,1,1,2,3,7,,85,0,15,0,38,0,38,42,706,7,7,7,7,5,SE,MTORG,
2023,CCSP04653785176362,465378,5176362,CCSP,7/22/2023,6,3,0,Survive,7/7/2023,Nestling,1,1,2,3,7,,85,0,15,0,38,0,38,42,706,7,7,7,7,5,SE,MTORG,
2023,CCSP04653785176362,465378,5176362,CCSP,7/25/2023,7,3,0,Survive,7/7/2023,Nestling,1,1,2,3,7,,85,0,15,0,38,0,38,42,706,7,7,7,7,5,SE,MTORG,no N; CCSP female nearby; fledged
2023,RWBL04655525176911,465552,5176911,RWBL,5/31/2023,1,3,0,Survive,5/28/2023,Laying,1,0,2,0,-4,,0,0,38,63,0,63,0,0,1520,16,13,14,16,3,NE,MTORG,parents nearby
2023,RWBL04655525176911,465552,5176911,RWBL,6/2/2023,2,2,0,Survive,5/28/2023,Incubating,1,0,4,0,-4,,0,0,38,63,0,63,0,0,1520,16,13,14,16,3,NE,MTORG,
2023,RWBL04655525176911,465552,5176911,RWBL,6/5/2023,3,3,0,Survive,5/28/2023,Incubating,1,0,1,0,-4,,0,0,38,63,0,63,0,0,1520,16,13,14,16,3,NE,MTORG,mom nearby
2023,RWBL04655525176911,465552,5176911,RWBL,6/9/2023,4,4,0,Survive,5/28/2023,Incubating,1,0,1,0,-4,,0,0,38,63,0,63,0,0,1520,16,13,14,16,3,NE,MTORG,
2023,RWBL04655525176911,465552,5176911,RWBL,6/12/2023,5,3,0,Survive,5/28/2023,Nestling,1,0,1,0,-4,,0,0,38,63,0,63,0,0,1520,16,13,14,16,3,NE,MTORG,parents both bombing head
2023,RWBL04655525176911,465552,5176911,RWBL,6/15/2023,6,3,0,Survive,5/28/2023,Nestling,1,0,1,0,-4,,0,0,38,63,0,63,0,0,1520,16,13,14,16,3,NE,MTORG,parents nearby
2023,RWBL04655525176911,465552,5176911,RWBL,6/18/2023,7,3,0,Survive,5/28/2023,Nestling,1,0,1,0,-4,,0,0,38,63,0,63,0,0,1520,16,13,14,16,3,NE,MTORG,
2023,RWBL04655525176911,465552,5176911,RWBL,6/20/2023,8,2,0,Survive,5/28/2023,Nestling,1,0,1,0,-4,,0,0,38,63,0,63,0,0,1520,16,13,14,16,3,NE,MTORG,RWBL pair nearby; male chirping
2023,RWBL04655525176911,465552,5176911,RWBL,6/23/2023,9,3,0,Survive,5/28/2023,Nestling,1,0,1,0,-4,,0,0,38,63,0,63,0,0,1520,16,13,14,16,3,NE,MTORG,1 fledgling found around nest
2023,BWTE04645345175987,464534,5175987,BWTE,5/26/2023,1,2,0,Survive,5/24/2023,Incubating,0,0,7,4,-3,,85,15,38,3,3,0,38,36,440,5,5,5,4,10,SW,MTORG,flushed
2023,BWTE04645345175987,464534,5175987,BWTE,5/29/2023,2,3,1,Failed,5/24/2023,Incubating,0,0,7,4,-3,,85,15,38,3,3,0,38,36,440,5,5,5,4,10,SW,MTORG,predated; eggs broken; hen gone
2023,CCSP04655305176081,465530,5176081,CCSP,6/20/2023,1,1,0,Survive,6/19/2023,Incubating,1,1,3,3,3,,63,0,85,0,15,0,38,75,550,5,6,6,6,6,SE,MTORG,
2023,CCSP04655305176081,465530,5176081,CCSP,6/23/2023,2,3,0,Survive,6/19/2023,Incubating,1,1,3,3,3,,63,0,85,0,15,0,38,75,550,5,6,6,6,6,SE,MTORG,flushed
2023,CCSP04655305176081,465530,5176081,CCSP,6/26/2023,3,3,0,Survive,6/19/2023,Incubating,1,1,4,3,3,,63,0,85,0,15,0,38,75,550,5,6,6,6,6,SE,MTORG,no flush
2023,CCSP04655305176081,465530,5176081,CCSP,6/29/2023,4,3,1,Failed,6/19/2023,Incubating,1,1,4,3,3,,63,0,85,0,15,0,38,75,550,5,6,6,6,6,SE,MTORG,mom dead on nest; failed
2023,CCSP04644185176200,464418,5176200,CCSP,6/28/2023,1,2,0,Survive,6/26/2023,Incubating,0,0,4,4,8,,85,0,63,0,15,0,38,21,752,7,6,6,6,12,SW,MTORG,no flush
2023,CCSP04644185176200,464418,5176200,CCSP,6/30/2023,2,2,0,Survive,6/26/2023,Nestling,0,0,3,4,8,,85,0,63,0,15,0,38,21,752,7,6,6,6,12,SW,MTORG,flushed
2023,CCSP04644185176200,464418,5176200,CCSP,7/3/2023,3,3,0,Survive,6/26/2023,Nestling,0,0,2,4,8,,85,0,63,0,15,0,38,21,752,7,6,6,6,12,SW,MTORG,flushed
2023,CCSP04644185176200,464418,5176200,CCSP,7/6/2023,4,3,0,Survive,6/26/2023,Nestling,0,0,2,4,8,,85,0,63,0,15,0,38,21,752,7,6,6,6,12,SW,MTORG,flushed
2023,CCSP04644185176200,464418,5176200,CCSP,7/9/2023,5,3,0,Survive,6/26/2023,Nestling,0,0,2,4,8,,85,0,63,0,15,0,38,21,752,7,6,6,6,12,SW,MTORG,fledged; didn't see fledglings but female very close by
2023,MODO04644365175969,464436,5175969,MODO,6/28/2023,1,3,0,Survive,6/25/2023,Nestling,0,0,2,2,11,,38,0,63,15,15,0,63,36,470,5,4,4,5,11,SW,MTORG,
2023,MODO04644365175969,464436,5175969,MODO,6/30/2023,2,2,0,Survive,6/25/2023,Nestling,0,0,2,2,11,,38,0,63,15,15,0,63,36,470,5,4,4,5,11,SW,MTORG,
2023,MODO04644365175969,464436,5175969,MODO,7/3/2023,3,3,0,Survive,6/25/2023,Nestling,0,0,2,2,11,,38,0,63,15,15,0,63,36,470,5,4,4,5,11,SW,MTORG,
2023,MODO04644365175969,464436,5175969,MODO,7/6/2023,4,3,0,Survive,6/25/2023,Nestling,0,0,2,2,11,,38,0,63,15,15,0,63,36,470,5,4,4,5,11,SW,MTORG,
2023,MODO04644365175969,464436,5175969,MODO,7/9/2023,5,3,0,Survive,6/25/2023,Nestling,0,0,2,2,11,,38,0,63,15,15,0,63,36,470,5,4,4,5,11,SW,MTORG,fledged; no sign of predation; no flush
2023,BWTE04649725176220,464972,5176220,BWTE,6/1/2023,1,2,1,Failed,5/30/2023,Incubating,0,0,13,13,11,,38,0,38,3,3,3,0,0,560,4,4,4,4,8,SE,MTORG,rest of eggs gone; 1 left; torn open
2023,CCSP04649055175987,464905,5175987,CCSP,6/1/2023,1,1,1,Failed,5/31/2023,Laying,1,1,1,1,6,,38,0,85,0,3,0,85,30,682,7,7,7,7,9,SW,MTORG,no one on nest for several checks after this
2023,CCSP04650695176710,465069,5176710,CCSP,5/25/2023,1,3,1,Failed,5/22/2023,Laying,2,0,1,1,0,,38,38,85,0,15,0,38,25,630,4,4,5,7,1,NE,MTORG,no parent or eggs for several checks after this
2023,BWTE04646325177020,464632,5177020,BWTE,6/12/2023,1,2,0,Survive,6/10/2023,Incubating,0,0,11,11,21,,15,38,85,0,3,0,15,51,606,5,6,6,5,15,NW,MTORG,eggs look hatched (split in half horizontally) and most look the same
2023,CCSP04644305176137,464430,5176137,CCSP,6/7/2023,1,2,0,Survive,6/5/2023,Nestling,0,0,4,4,14,,15,0,63,0,3,3,63,45,640,7,6,7,6,11,SW,MTORG,
