Year,id,X,Y,Spec,Date,Visit.Interval,Expos,Survive,Fate,FirstFound,Stage,BHCONum,BHCOpres,Clutch,InitClutch,InitBHCO,AgeFound,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Unit,Pasture,Patch,Treatment,pTreat,cTreat,Notes,
2022,BWTE04641735175688,464173,5175688,BWTE,6/9/2022,2,3,Survive,0,6/2/2022,Incubating,0,0,10,10,0,2,0,85,3,0,3,0,15,70,1080,9,8,17,16,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,BWTE04641735175688,464173,5175688,BWTE,6/12/2022,3,3,Survive,0,6/2/2022,Incubating,0,0,10,10,0,2,0,85,3,0,3,0,15,70,1080,9,8,17,16,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,BWTE04641735175688,464173,5175688,BWTE,6/15/2022,4,3,Survive,0,6/2/2022,Incubating,0,0,10,10,0,2,0,85,3,0,3,0,15,70,1080,9,8,17,16,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,BWTE04641735175688,464173,5175688,BWTE,6/18/2022,5,3,Failed,1,6/2/2022,Incubating,0,0,10,10,0,2,0,85,3,0,3,0,15,70,1080,9,8,17,16,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,BWTE04644295175931,464429,5175931,BWTE,6/6/2022,1,4,Survive,0,6/2/2022,Incubating,0,0,11,8,0,-3,63,0,3,0,3,0,15,80,750,8,7,7,6,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,BWTE04644295175931,464429,5175931,BWTE,6/9/2022,2,3,Failed,1,6/2/2022,Incubating,0,0,11,8,0,-3,63,0,3,0,3,0,15,80,750,8,7,7,6,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,CCSP04644765176161,464476,5176161,CCSP,7/1/2022,1,1,Survive,0,6/30/2022,Incubating,0,0,4,4,0,8,15,0,3,0,15,3,63,20,820,6,5,6,6,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,CCSP04644765176161,464476,5176161,CCSP,7/4/2022,2,3,Survive,0,6/30/2022,Nestling,0,0,4,4,0,8,15,0,3,0,15,3,63,20,820,6,5,6,6,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,CCSP04644765176161,464476,5176161,CCSP,7/7/2022,3,3,Failed,1,6/30/2022,Nestling,0,0,4,4,0,8,15,0,3,0,15,3,63,20,820,6,5,6,6,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,CCSP04643075175958,464307,5175958,CCSP,7/1/2022,1,1,Survive,0,6/30/2022,Incubating,2,1,3,3,2,5,63,0,0,0,3,0,38,70,840,7,8,8,8,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,CCSP04643075175958,464307,5175958,CCSP,7/4/2022,2,3,Survive,0,6/30/2022,Incubating,2,1,3,3,2,5,63,0,0,0,3,0,38,70,840,7,8,8,8,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,CCSP04643075175958,464307,5175958,CCSP,7/7/2022,3,3,Survive,0,6/30/2022,Incubating,2,1,3,3,2,5,63,0,0,0,3,0,38,70,840,7,8,8,8,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,CCSP04643075175958,464307,5175958,CCSP,7/9/2022,4,3,Survive,0,6/30/2022,Nestling,2,1,2,3,2,5,63,0,0,0,3,0,38,70,840,7,8,8,8,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,CCSP04643075175958,464307,5175958,CCSP,7/12/2022,5,3,Failed,1,6/30/2022,Nestling,2,1,2,3,2,5,63,0,0,0,3,0,38,70,840,7,8,8,8,Wagon,11,SW,MTORG,Rest,Moderate,,
2022,BOBO04643995176261,464399,5176261,BOBO,7/4/2022,1,3,Failed,1,7/1/2022,Incubating,0,0,2,2,0,-2,38,0,15,0,15,0,15,80,910,8,11,12,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,MODO04641855176067,464185,5176067,MODO,7/1/2022,1,1,Survive,0,6/30/2022,Incubating,0,0,2,2,0,4,85,0,3,3,3,0,15,10,680,6,4,5,6,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,MODO04641855176067,464185,5176067,MODO,7/4/2022,2,3,Failed,1,6/30/2022,Incubating,0,0,2,2,0,4,85,0,3,3,3,0,15,10,680,6,4,5,6,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,CCSP04643185176220,464318,5176220,CCSP,7/4/2022,1,3,Survive,0,7/1/2022,Incubating,0,0,4,4,0,3,68,0,0,0,3,0,38,5,700,5,6,8,4,Wagon,12,SW,MTORG,Heavy,Rest,LAST CHECK DURING VEG,
2022,CCSP04643185176220,464318,5176220,CCSP,7/7/2022,2,3,Survive,0,7/1/2022,Incubating,0,0,4,4,0,3,68,0,0,0,3,0,38,5,700,5,6,8,4,Wagon,12,SW,MTORG,Heavy,Rest,LAST CHECK DURING VEG,
2022,CCSP04643185176220,464318,5176220,CCSP,7/9/2022,3,2,Survive,0,7/1/2022,Incubating,0,0,4,4,0,3,68,0,0,0,3,0,38,5,700,5,6,8,4,Wagon,12,SW,MTORG,Heavy,Rest,LAST CHECK DURING VEG,
2022,CCSP04643185176220,464318,5176220,CCSP,7/12/2022,4,3,Survive,0,7/1/2022,Nestling,0,0,4,4,0,3,68,0,0,0,3,0,38,5,700,5,6,8,4,Wagon,12,SW,MTORG,Heavy,Rest,LAST CHECK DURING VEG,
2022,CCSP04643185176220,464318,5176220,CCSP,7/15/2022,5,3,Survive,0,7/1/2022,Nestling,0,0,2,4,0,3,68,0,0,0,3,0,38,5,700,5,6,8,4,Wagon,12,SW,MTORG,Heavy,Rest,LAST CHECK DURING VEG,
2022,CCSP04643185176220,464318,5176220,CCSP,7/18/2022,6,3,Failed,1,7/1/2022,Nestling,0,0,2,4,0,3,68,0,0,0,3,0,38,5,700,5,6,8,4,Wagon,12,SW,MTORG,Heavy,Rest,LAST CHECK DURING VEG,
2022,MODO04641695176347,464169,5176347,MODO,6/7/2022,1,3,Failed,1,6/4/2022,Nestling,0,0,2,2,0,17,15,15,38,3,15,0,15,2,604,5,3,3,5,Wagon,12,SW,MTORG,Heavy,Rest,UNSURE ABOUT AGE,
2022,RWBL04641975176411,464197,5176411,RWBL,6/7/2022,1,3,Survive,0,6/4/2022,Incubating,0,0,2,1,0,-1,0,0,15,15,38,85,0,15,1795,9,,19,17,Wagon,12,SW,MTORG,Heavy,Rest,R2 WATER DEEP OPEN WATER,
2022,RWBL04641975176411,464197,5176411,RWBL,6/10/2022,2,3,Failed,1,6/4/2022,Incubating,0,0,2,1,0,-1,0,0,15,15,38,85,0,15,1795,9,,19,17,Wagon,12,SW,MTORG,Heavy,Rest,R2 WATER DEEP OPEN WATER,
2022,CCSP04645095176340,464509,5176340,CCSP,6/7/2022,1,3,Survive,0,6/4/2022,Incubating,2,1,1,2,2,6,63,0,3,0,3,0,38,35,780,9,9,8,9,Wagon,12,SW,MTORG,Heavy,Rest,DIDN'T INCLUDE 6/16/2022 BECAUSE NESTLING WAS LIKELY GONE CHECK BEFORE,
2022,CCSP04645095176340,464509,5176340,CCSP,6/10/2022,2,3,Survive,0,6/4/2022,Incubating,2,1,1,2,2,6,63,0,3,0,3,0,38,35,780,9,9,8,9,Wagon,12,SW,MTORG,Heavy,Rest,DIDN'T INCLUDE 6/16/2022 BECAUSE NESTLING WAS LIKELY GONE CHECK BEFORE,
2022,CCSP04645095176340,464509,5176340,CCSP,6/13/2022,3,3,Failed,1,6/4/2022,Nestling,2,1,1,2,2,6,63,0,3,0,3,0,38,35,780,9,9,8,9,Wagon,12,SW,MTORG,Heavy,Rest,DIDN'T INCLUDE 6/16/2022 BECAUSE NESTLING WAS LIKELY GONE CHECK BEFORE,
2022,CCSP04642555176130,464255,5176130,CCSP,6/3/2022,1,1,Survive,0,6/2/2022,Incubating,0,0,4,4,0,7,38,3,15,0,0,0,63,42,780,8,7,7,7,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,CCSP04642555176130,464255,5176130,CCSP,6/6/2022,2,3,Survive,0,6/2/2022,Incubating,0,0,4,4,0,7,38,3,15,0,0,0,63,42,780,8,7,7,7,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,CCSP04642555176130,464255,5176130,CCSP,6/9/2022,3,3,Failed,1,6/2/2022,Incubating,0,0,4,4,0,7,38,3,15,0,0,0,63,42,780,8,7,7,7,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,DICK04642955176140,464295,5176140,DICK,7/23/2022,1,2,Failed,1,7/21/2022,Nestling,0,0,3,3,0,18,38,0,0,0,3,0,63,20,1130,13,11,10,11,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,RWBL04642805176269,464280,5176269,RWBL,7/4/2022,1,3,Survive,0,7/1/2022,Incubating,1,1,4,4,1,5,63,0,0,0,3,0,38,10,930,7,8,12,9,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,RWBL04642805176269,464280,5176269,RWBL,7/7/2022,2,3,Survive,0,7/1/2022,Incubating,1,1,4,4,1,5,63,0,0,0,3,0,38,10,930,7,8,12,9,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,RWBL04642805176269,464280,5176269,RWBL,7/9/2022,3,2,Survive,0,7/1/2022,Nestling,1,1,1,4,1,5,63,0,0,0,3,0,38,10,930,7,8,12,9,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,RWBL04642805176269,464280,5176269,RWBL,7/12/2022,4,3,Failed,1,7/1/2022,Nestling,1,1,1,4,1,5,63,0,0,0,3,0,38,10,930,7,8,12,9,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,MODO04641805176238,464180,5176238,MODO,7/4/2022,1,3,Failed,1,7/1/2022,Incubating,0,0,2,2,0,5,15,15,15,0,3,0,63,5,830,9,10,7,10,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,CCSP04643465176165,464346,5176165,CCSP,6/6/2022,1,3,Failed,1,6/3/2022,Incubating,1,1,4,4,0,7,63,0,0,0,3,0,63,15,870,10,11,9,10,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,CCSP04643555176181,464355,5176181,CCSP,6/6/2022,1,3,Survive,0,6/3/2022,Incubating,1,1,3,3,1,3,15,0,3,0,3,0,85,30,1000,9,9,8,10,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,CCSP04643555176181,464355,5176181,CCSP,6/9/2022,2,3,Failed,1,6/3/2022,Incubating,1,1,3,3,1,3,15,0,3,0,3,0,85,30,1000,9,9,8,10,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,BWTE04646815176370,464681,5176370,BWTE,6/12/2022,1,3,Survive,0,6/9/2022,Incubating,0,0,11,9,0,-2,15,0,0,0,3,0,85,210,890,10,9,9,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,BWTE04646815176370,464681,5176370,BWTE,6/16/2022,2,4,Survive,0,6/9/2022,Incubating,0,0,11,9,0,-2,15,0,0,0,3,0,85,210,890,10,9,9,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,BWTE04646815176370,464681,5176370,BWTE,6/19/2022,3,3,Survive,0,6/9/2022,Incubating,0,0,11,9,0,-2,15,0,0,0,3,0,85,210,890,10,9,9,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,BWTE04646815176370,464681,5176370,BWTE,6/22/2022,4,3,Survive,0,6/9/2022,Incubating,0,0,11,9,0,-2,15,0,0,0,3,0,85,210,890,10,9,9,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,BWTE04646815176370,464681,5176370,BWTE,6/25/2022,5,3,Survive,0,6/9/2022,Incubating,0,0,11,9,0,-2,15,0,0,0,3,0,85,210,890,10,9,9,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,BWTE04646815176370,464681,5176370,BWTE,6/28/2022,6,3,Survive,0,6/9/2022,Incubating,0,0,11,9,0,-2,15,0,0,0,3,0,85,210,890,10,9,9,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,BWTE04646815176370,464681,5176370,BWTE,7/1/2022,7,3,Survive,0,6/9/2022,Incubating,0,0,11,9,0,-2,15,0,0,0,3,0,85,210,890,10,9,9,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,BWTE04646815176370,464681,5176370,BWTE,7/2/2022,8,1,Survive,0,6/9/2022,Incubating,0,0,11,9,0,-2,15,0,0,0,3,0,85,210,890,10,9,9,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,BWTE04646815176370,464681,5176370,BWTE,7/7/2022,9,5,Failed,1,6/9/2022,Incubating,0,0,11,9,0,-2,15,0,0,0,3,0,85,210,890,10,9,9,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,UPSA04644435176222,464443,5176222,UPSA,6/6/2022,1,3,Survive,0,6/3/2022,Incubating,0,0,4,4,0,11,63,0,3,0,3,0,38,10,760,6,7,8,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,UPSA04644435176222,464443,5176222,UPSA,6/9/2022,2,3,Failed,1,6/3/2022,Incubating,0,0,4,4,0,11,63,0,3,0,3,0,38,10,760,6,7,8,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,CCSP04644205176342,464420,5176342,CCSP,6/7/2022,1,3,Survive,0,6/4/2022,Laying,1,1,2,0,0,-3,38,0,38,0,15,0,63,55,94,7,7,7,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,CCSP04644205176342,464420,5176342,CCSP,6/10/2022,2,3,Survive,0,6/4/2022,Incubating,1,1,3,0,0,-3,38,0,38,0,15,0,63,55,94,7,7,7,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,CCSP04644205176342,464420,5176342,CCSP,6/13/2022,3,3,Survive,0,6/4/2022,Incubating,0,1,2,0,0,-3,38,0,38,0,15,0,63,55,94,7,7,7,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,CCSP04644205176342,464420,5176342,CCSP,6/16/2022,4,3,Failed,1,6/4/2022,Incubating,0,1,2,0,0,-3,38,0,38,0,15,0,63,55,94,7,7,7,8,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,GADW04641955176400,464195,5176400,GADW,6/10/2022,1,3,Survive,0,6/7/2022,Incubating,0,0,11,11,0,,15,38,0,3,15,0,15,0,1320,10,20,20,10,Wagon,12,SW,MTORG,Heavy,Rest,R2 AND R3 ARE ESTIMATES (18+),NO AGE
2022,GADW04641955176400,464195,5176400,GADW,6/13/2022,2,3,Failed,1,6/7/2022,Incubating,0,0,11,11,0,,15,38,0,3,15,0,15,0,1320,10,20,20,10,Wagon,12,SW,MTORG,Heavy,Rest,R2 AND R3 ARE ESTIMATES (18+),NO AGE
2022,MODO04643775176412,464377,5176412,MODO,7/4/2022,1,3,Failed,1,7/1/2022,Nestling,0,0,2,2,0,18,15,0,63,15,15,0,15,20,540,5,5,6,5,Wagon,12,SW,MTORG,Heavy,Rest,,
2022,MODO04641965176476,464196,5176476,MODO,6/7/2022,1,3,Survive,0,6/4/2022,Nestling,0,0,2,2,0,18,15,15,38,38,15,3,3,15,550,2,3,4,3,Wagon,13,NW,MTORG,Full,Heavy,,
2022,MODO04641965176476,464196,5176476,MODO,6/10/2022,2,3,Failed,1,6/4/2022,Nestling,0,0,2,2,0,18,15,15,38,38,15,3,3,15,550,2,3,4,3,Wagon,13,NW,MTORG,Full,Heavy,,
2022,MODO04644335176480,464433,5176480,MODO,6/10/2022,1,3,Survive,0,6/7/2022,Incubating,0,0,2,2,0,2,38,38,38,63,38,15,15,15,580,4,5,3,2,Wagon,13,NW,MTORG,Full,Heavy,,
2022,MODO04644335176480,464433,5176480,MODO,6/13/2022,2,3,Failed,1,6/7/2022,Incubating,0,0,2,2,0,2,38,38,38,63,38,15,15,15,580,4,5,3,2,Wagon,13,NW,MTORG,Full,Heavy,,
2022,MODO04641805176461,464180,5176461,MODO,6/7/2022,1,3,Survive,0,6/4/2022,Incubating,0,0,2,2,0,1,0,15,38,38,3,0,3,10,750,2,4,3,2,Wagon,13,NW,MTORG,Full,Heavy,,
2022,MODO04641805176461,464180,5176461,MODO,6/10/2022,2,3,Survive,0,6/4/2022,Incubating,0,0,2,2,0,1,0,15,38,38,3,0,3,10,750,2,4,3,2,Wagon,13,NW,MTORG,Full,Heavy,,
2022,MODO04641805176461,464180,5176461,MODO,6/13/2022,3,3,Failed,1,6/4/2022,Incubating,0,0,2,2,0,1,0,15,38,38,3,0,3,10,750,2,4,3,2,Wagon,13,NW,MTORG,Full,Heavy,,
2022,WEME04645855176456,464585,5176456,WEME,6/7/2022,1,3,Survive,0,6/4/2022,Incubating,0,0,5,4,0,-1,85,3,63,0,63,3,3,38,563,2,3,5,4,Wagon,13,NW,MTORG,Full,Heavy,,
2022,WEME04645855176456,464585,5176456,WEME,6/10/2022,2,3,Trampled,1,6/4/2022,Incubating,0,0,5,4,0,-1,85,3,63,0,63,3,3,38,563,2,3,5,4,Wagon,13,NW,MTORG,Full,Heavy,,
2022,CCSP04643105176650,464310,5176650,CCSP,6/9/2022,1,3,Survive,0,6/6/2022,Incubating,2,1,2,2,1,4,38,0,15,0,3,0,15,45,780,4,4,6,6,Wagon,13,NW,MTORG,Full,Heavy,,
2022,CCSP04643105176650,464310,5176650,CCSP,6/12/2022,2,3,Failed,1,6/6/2022,Incubating,2,1,2,2,1,4,38,0,15,0,3,0,15,45,780,4,4,6,6,Wagon,13,NW,MTORG,Full,Heavy,,
2022,CCSP04643645176566,464364,5176566,CCSP,6/9/2022,1,3,Survive,0,6/6/2022,Incubating,2,1,1,0,2,-1,15,3,15,0,15,0,15,25,610,7,8,3,4,Wagon,13,NW,MTORG,Full,Heavy,,
2022,CCSP04643645176566,464364,5176566,CCSP,6/12/2022,2,3,Survive,0,6/6/2022,Incubating,2,1,1,0,2,-1,15,3,15,0,15,0,15,25,610,7,8,3,4,Wagon,13,NW,MTORG,Full,Heavy,,
2022,CCSP04643645176566,464364,5176566,CCSP,6/16/2022,3,4,Survive,0,6/6/2022,Incubating,2,1,1,0,2,-1,15,3,15,0,15,0,15,25,610,7,8,3,4,Wagon,13,NW,MTORG,Full,Heavy,,
2022,CCSP04643645176566,464364,5176566,CCSP,6/19/2022,4,3,Survive,0,6/6/2022,Nestling,2,1,1,0,2,-1,15,3,15,0,15,0,15,25,610,7,8,3,4,Wagon,13,NW,MTORG,Full,Heavy,,
2022,CCSP04643645176566,464364,5176566,CCSP,6/22/2022,5,3,Failed,1,6/6/2022,Nestling,2,1,1,0,2,-1,15,3,15,0,15,0,15,25,610,7,8,3,4,Wagon,13,NW,MTORG,Full,Heavy,,
2022,CCSP04644675176571,464467,5176571,CCSP,6/9/2022,1,3,Survive,0,6/6/2022,Laying,1,1,1,0,1,-2,15,15,15,0,3,0,15,10,660,3,7,7,6,Wagon,13,NW,MTORG,Full,Heavy,,
2022,CCSP04644675176571,464467,5176571,CCSP,6/12/2022,2,3,Failed,1,6/6/2022,Incubating,1,1,1,0,1,-2,15,15,15,0,3,0,15,10,660,3,7,7,6,Wagon,13,NW,MTORG,Full,Heavy,,
2022,RWBL04646915176677,464691,5176677,RWBL,7/1/2022,1,2,Survive,0,6/29/2022,Incubating,0,0,3,1,0,-2,15,15,3,0,15,0,63,40,1450,8,9,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,RWBL04646915176677,464691,5176677,RWBL,7/4/2022,2,3,Survive,0,6/29/2022,Incubating,0,0,3,1,0,-2,15,15,3,0,15,0,63,40,1450,8,9,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,RWBL04646915176677,464691,5176677,RWBL,7/7/2022,3,3,Failed,1,6/29/2022,Incubating,0,0,3,1,0,-2,15,15,3,0,15,0,63,40,1450,8,9,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,MALL04645975176661,464597,5176661,MALL,6/9/2022,1,2,Survive,0,6/7/2022,Incubating,0,0,11,9,0,-2,3,15,3,0,3,15,15,50,1000,20,12,20,11,Wagon,14,NW,MTORG,Moderate,Full,R1 AND R3 ESTIMATE (18+),
2022,MALL04645975176661,464597,5176661,MALL,6/12/2022,2,3,Survive,0,6/7/2022,Incubating,0,0,11,9,0,-2,3,15,3,0,3,15,15,50,1000,20,12,20,11,Wagon,14,NW,MTORG,Moderate,Full,,
2022,MALL04645975176661,464597,5176661,MALL,6/15/2022,3,3,Survive,0,6/7/2022,Incubating,0,0,11,9,0,-2,3,15,3,0,3,15,15,50,1000,20,12,20,11,Wagon,14,NW,MTORG,Moderate,Full,,
2022,MALL04645975176661,464597,5176661,MALL,6/19/2022,4,4,Survive,0,6/7/2022,Incubating,0,0,11,9,0,-2,3,15,3,0,3,15,15,50,1000,20,12,20,11,Wagon,14,NW,MTORG,Moderate,Full,,
2022,MALL04645975176661,464597,5176661,MALL,6/22/2022,5,3,Survive,0,6/7/2022,Incubating,0,0,11,9,0,-2,3,15,3,0,3,15,15,50,1000,20,12,20,11,Wagon,14,NW,MTORG,Moderate,Full,,
2022,MALL04645975176661,464597,5176661,MALL,6/25/2022,6,3,Abandoned,1,6/7/2022,Incubating,0,0,11,9,0,-2,3,15,3,0,3,15,15,50,1000,20,12,20,11,Wagon,14,NW,MTORG,Moderate,Full,,
2022,NOPI04646675176688,464667,5176688,NOPI,7/1/2022,1,2,Survive,0,6/29/2022,Incubating,0,0,9,9,0,10,15,0,38,0,15,15,3,20,1120,10,11,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,NOPI04646675176688,464667,5176688,NOPI,7/4/2022,2,3,Survive,0,6/29/2022,Incubating,0,0,9,9,0,10,15,0,38,0,15,15,3,20,1120,10,11,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,NOPI04646675176688,464667,5176688,NOPI,7/7/2022,3,3,Failed,1,6/29/2022,Incubating,0,0,9,9,0,10,15,0,38,0,15,15,3,20,1120,10,11,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,RWBL04642275177174,464227,5177174,RWBL,7/7/2022,1,2,Survive,0,7/5/2022,Incubating,0,0,4,4,0,4,15,38,0,0,15,38,15,50,1120,13,7,10,7,Wagon,14,NW,MTORG,Moderate,Full,,
2022,RWBL04642275177174,464227,5177174,RWBL,7/9/2022,2,2,Survive,0,7/5/2022,Incubating,0,0,4,4,0,4,15,38,0,0,15,38,15,50,1120,13,7,10,7,Wagon,14,NW,MTORG,Moderate,Full,,
2022,RWBL04642275177174,464227,5177174,RWBL,7/12/2022,3,3,Survive,0,7/5/2022,Incubating,0,0,4,4,0,4,15,38,0,0,15,38,15,50,1120,13,7,10,7,Wagon,14,NW,MTORG,Moderate,Full,,
2022,RWBL04642275177174,464227,5177174,RWBL,7/15/2022,4,3,Survive,0,7/5/2022,Nestling,0,0,4,4,0,4,15,38,0,0,15,38,15,50,1120,13,7,10,7,Wagon,14,NW,MTORG,Moderate,Full,,
2022,RWBL04642275177174,464227,5177174,RWBL,7/18/2022,5,3,Survive,0,7/5/2022,Nestling,0,0,2,4,0,4,15,38,0,0,15,38,15,50,1120,13,7,10,7,Wagon,14,NW,MTORG,Moderate,Full,,
2022,RWBL04642275177174,464227,5177174,RWBL,7/21/2022,6,3,Failed,1,7/5/2022,Nestling,0,0,2,4,0,4,15,38,0,0,15,38,15,50,1120,13,7,10,7,Wagon,14,NW,MTORG,Moderate,Full,,
2022,CCSP04645555176708,464555,5176708,CCSP,6/9/2022,1,3,Survive,0,6/6/2022,Incubating,1,1,4,4,1,8,38,15,3,0,3,0,15,20,680,9,9,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,CCSP04645555176708,464555,5176708,CCSP,6/12/2022,2,3,Survive,0,6/6/2022,Nestling,1,1,4,4,1,8,38,15,3,0,3,0,15,20,680,9,9,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,CCSP04645555176708,464555,5176708,CCSP,6/15/2022,3,3,Survive,0,6/6/2022,Nestling,1,1,2,4,1,8,38,15,3,0,3,0,15,20,680,9,9,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,CCSP04645555176708,464555,5176708,CCSP,6/19/2022,4,4,Failed,1,6/6/2022,Nestling,1,1,2,4,1,8,38,15,3,0,3,0,15,20,680,9,9,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,CCSP04644855176779,464485,5176779,CCSP,6/9/2022,1,3,Failed,1,6/6/2022,Nestling,0,0,4,4,0,13,38,3,15,0,3,0,15,40,635,6,6,6,5,Wagon,14,NW,MTORG,Moderate,Full,,
2022,CCSP04643625176860,464362,5176860,CCSP,6/9/2022,1,3,Failed,1,6/6/2022,Nestling,2,1,1,3,2,19,15,0,3,0,3,0,63,10,780,8,8,11,6,Wagon,14,NW,MTORG,Moderate,Full,,
2022,CCSP04642435177087,464243,5177087,CCSP,6/10/2022,1,3,Survive,0,6/7/2022,Incubating,0,0,4,4,0,2,15,63,0,0,3,0,15,70,110,9,8,10,8,Wagon,14,NW,MTORG,Moderate,Full,,
2022,CCSP04642435177087,464243,5177087,CCSP,6/13/2022,2,3,Failed,1,6/7/2022,Incubating,0,0,1,4,0,2,15,63,0,0,3,0,15,70,110,9,8,10,8,Wagon,14,NW,MTORG,Moderate,Full,,
2022,CCSP04644365176754,464436,5176754,CCSP,7/26/2022,1,3,Survive,0,7/23/2022,Nestling,0,0,3,4,0,14,38,85,0,0,15,0,38,38,1149,9,6,9,12,Wagon,14,NW,MTORG,Moderate,Full,,
2022,CCSP04644365176754,464436,5176754,CCSP,7/29/2022,2,3,Failed,1,7/23/2022,Nestling,0,0,3,4,0,14,38,85,0,0,15,0,38,38,1149,9,6,9,12,Wagon,14,NW,MTORG,Moderate,Full,,
2022,BWTE04644405176661,464440,5176661,BWTE,6/9/2022,1,3,Failed,1,6/6/2022,Incubating,0,0,9,9,0,8,15,3,3,0,0,0,63,40,750,9,8,9,12,Wagon,14,NW,MTORG,Moderate,Full,,
2022,BWTE04642765176836,464276,5176836,BWTE,6/2/2022,1,4,Survive,0,5/29/2022,Incubating,0,0,11,11,0,0,3,15,3,0,3,0,38,80,890,8,8,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,BWTE04642765176836,464276,5176836,BWTE,6/6/2022,2,4,Survive,0,5/29/2022,Incubating,0,0,11,11,0,0,3,15,3,0,3,0,38,80,890,8,8,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,BWTE04642765176836,464276,5176836,BWTE,6/9/2022,3,3,Survive,0,5/29/2022,Incubating,0,0,11,11,0,0,3,15,3,0,3,0,38,80,890,8,8,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,BWTE04642765176836,464276,5176836,BWTE,6/12/2022,4,3,Survive,0,5/29/2022,Incubating,0,0,11,11,0,0,3,15,3,0,3,0,38,80,890,8,8,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,BWTE04642765176836,464276,5176836,BWTE,6/16/2022,5,4,Survive,0,5/29/2022,Incubating,0,0,11,11,0,0,3,15,3,0,3,0,38,80,890,8,8,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,BWTE04642765176836,464276,5176836,BWTE,6/19/2022,6,3,Failed,1,5/29/2022,Incubating,0,0,11,11,0,0,3,15,3,0,3,0,38,80,890,8,8,8,9,Wagon,14,NW,MTORG,Moderate,Full,,
2022,BWTE04644235176942,464423,5176942,BWTE,6/10/2022,1,3,Abandoned,1,6/7/2022,Laying,0,0,4,3,0,-5,38,15,3,0,3,0,15,70,660,7,6,7,7,Wagon,14,NW,MTORG,Moderate,Full,SEEMS LIKE IT WAS ABANDONED WITHOUT A FULL CLUTCH,
