"","Year","id","X","Y","Spec","Date","Visit.Interval","Expos","Survive","Fate","FirstFound","Stage","BHCONum","BHCOpres","Clutch","InitClutch","InitBHCO","AgeFound","KBG","Smooth.Brome","Litter","Bare","Forb","Grasslike","Woody","Litter.Depth","Veg.Height","R1","R2","R3","R4","Unit","Pasture","Patch","Treatment","pTreat","cTreat","Notes","aRobel","Group"
"2418",2022,"MODO04642545176219",464254,5176219,"MODO",211,3,3,"Survive",0,"7/22/2022","Incubating",0,0,"2","2",0,"5",38,0,15,15,15,0,15,"5","620",7,4,5,6,"Wagon",12,"SW","MTORG","Heavy","Rest","",5.5,"FAC"
"2419",2022,"MODO04642545176219",464254,5176219,"MODO",214,4,3,"Survive",0,"7/22/2022","Nestling",0,0,"2","2",0,"5",38,0,15,15,15,0,15,"5","620",7,4,5,6,"Wagon",12,"SW","MTORG","Heavy","Rest","",5.5,"FAC"
"2420",2022,"MODO04642545176219",464254,5176219,"MODO",216,5,2,"Survive",0,"7/22/2022","Nestling",0,0,"2","2",0,"5",38,0,15,15,15,0,15,"5","620",7,4,5,6,"Wagon",12,"SW","MTORG","Heavy","Rest","",5.5,"FAC"
"2421",2022,"MODO04642545176219",464254,5176219,"MODO",218,6,2,"Survive",0,"7/22/2022","Nestling",0,0,"2","2",0,"5",38,0,15,15,15,0,15,"5","620",7,4,5,6,"Wagon",12,"SW","MTORG","Heavy","Rest","",5.5,"FAC"
"2422",2022,"MODO04642545176219",464254,5176219,"MODO",221,7,3,"Survive",0,"7/22/2022","Nestling",0,0,"2","2",0,"5",38,0,15,15,15,0,15,"5","620",7,4,5,6,"Wagon",12,"SW","MTORG","Heavy","Rest","",5.5,"FAC"
"2423",2022,"MODO04642545176219",464254,5176219,"MODO",223,8,2,"Survive",0,"7/22/2022","Nestling",0,0,"2","2",0,"5",38,0,15,15,15,0,15,"5","620",7,4,5,6,"Wagon",12,"SW","MTORG","Heavy","Rest","",5.5,"FAC"
"2424",2022,"MODO04642545176219",464254,5176219,"MODO",225,9,2,"Survive",0,"7/22/2022","Nestling",0,0,"2","2",0,"5",38,0,15,15,15,0,15,"5","620",7,4,5,6,"Wagon",12,"SW","MTORG","Heavy","Rest","",5.5,"FAC"
"2425",2022,"MODO04642545176219",464254,5176219,"MODO",228,10,3,"Survive",0,"7/22/2022","Nestling",0,0,"2","2",0,"5",38,0,15,15,15,0,15,"5","620",7,4,5,6,"Wagon",12,"SW","MTORG","Heavy","Rest","",5.5,"FAC"
"2426",2022,"MODO04642405176642",464240,5176642,"MODO",206,1,2,"Survive",0,"7/22/2022","Nestling",0,0,"2","2",0,"22",63,38,15,38,15,0,38,"70","768",5,5,5,6,"Wagon",13,"NW","MTORG","Full","Heavy","",5.25,"FAC"
"2427",2022,"MODO04642405176642",464240,5176642,"MODO",208,2,2,"Survive",0,"7/22/2022","Nestling",0,0,"2","2",0,"22",63,38,15,38,15,0,38,"70","768",5,5,5,6,"Wagon",13,"NW","MTORG","Full","Heavy","",5.25,"FAC"
"2428",2022,"MODO04642405176642",464240,5176642,"MODO",211,3,3,"Survive",0,"7/22/2022","Nestling",0,0,"2","2",0,"22",63,38,15,38,15,0,38,"70","768",5,5,5,6,"Wagon",13,"NW","MTORG","Full","Heavy","",5.25,"FAC"
"2429",2022,"MODO04642835176599",464283,5176599,"MODO",161,1,3,"Survive",0,"6/6/2022","Incubating",0,0,"2","2",0,"8",38,3,3,3,15,0,3,"10","620",5,4,5,4,"Wagon",13,"NW","MTORG","Full","Heavy","",4.5,"FAC"
"2430",2022,"MODO04642835176599",464283,5176599,"MODO",164,2,3,"Survive",0,"6/6/2022","Incubating",0,0,"2","2",0,"8",38,3,3,3,15,0,3,"10","620",5,4,5,4,"Wagon",13,"NW","MTORG","Full","Heavy","",4.5,"FAC"
"2431",2022,"MODO04642835176599",464283,5176599,"MODO",168,3,4,"Survive",0,"6/6/2022","Nestling",0,0,"2","2",0,"8",38,3,3,3,15,0,3,"10","620",5,4,5,4,"Wagon",13,"NW","MTORG","Full","Heavy","",4.5,"FAC"
"2432",2022,"MODO04642835176599",464283,5176599,"MODO",171,4,3,"Survive",0,"6/6/2022","Nestling",0,0,"2","2",0,"8",38,3,3,3,15,0,3,"10","620",5,4,5,4,"Wagon",13,"NW","MTORG","Full","Heavy","",4.5,"FAC"
"2433",2022,"MODO04642835176599",464283,5176599,"MODO",174,5,3,"Survive",0,"6/6/2022","Nestling",0,0,"2","2",0,"8",38,3,3,3,15,0,3,"10","620",5,4,5,4,"Wagon",13,"NW","MTORG","Full","Heavy","",4.5,"FAC"
"2434",2022,"MODO04642835176599",464283,5176599,"MODO",177,6,3,"Survive",0,"6/6/2022","Nestling",0,0,"2","2",0,"8",38,3,3,3,15,0,3,"10","620",5,4,5,4,"Wagon",13,"NW","MTORG","Full","Heavy","",4.5,"FAC"
"2435",2022,"MODO04642835176599",464283,5176599,"MODO",180,7,3,"Survive",0,"6/6/2022","Nestling",0,0,"2","2",0,"8",38,3,3,3,15,0,3,"10","620",5,4,5,4,"Wagon",13,"NW","MTORG","Full","Heavy","",4.5,"FAC"
"2436",2022,"MODO04641965176476",464196,5176476,"MODO",159,1,3,"Survive",0,"6/4/2022","Nestling",0,0,"2","2",0,"18",15,15,38,38,15,3,3,"15","550",2,3,4,3,"Wagon",13,"NW","MTORG","Full","Heavy","",3,"FAC"
"2437",2022,"MODO04641965176476",464196,5176476,"MODO",162,2,3,"Failed",1,"6/4/2022","Nestling",0,0,"2","2",0,"18",15,15,38,38,15,3,3,"15","550",2,3,4,3,"Wagon",13,"NW","MTORG","Full","Heavy","",3,"FAC"
"2438",2022,"MODO04644335176480",464433,5176480,"MODO",162,1,3,"Survive",0,"6/7/2022","Incubating",0,0,"2","2",0,"2",38,38,38,63,38,15,15,"15","580",4,5,3,2,"Wagon",13,"NW","MTORG","Full","Heavy","",3.5,"FAC"
"2439",2022,"MODO04644335176480",464433,5176480,"MODO",165,2,3,"Failed",1,"6/7/2022","Incubating",0,0,"2","2",0,"2",38,38,38,63,38,15,15,"15","580",4,5,3,2,"Wagon",13,"NW","MTORG","Full","Heavy","",3.5,"FAC"
"2440",2022,"MODO04641805176461",464180,5176461,"MODO",159,1,3,"Survive",0,"6/4/2022","Incubating",0,0,"2","2",0,"1",0,15,38,38,3,0,3,"10","750",2,4,3,2,"Wagon",13,"NW","MTORG","Full","Heavy","",2.75,"FAC"
"2441",2022,"MODO04641805176461",464180,5176461,"MODO",162,2,3,"Survive",0,"6/4/2022","Incubating",0,0,"2","2",0,"1",0,15,38,38,3,0,3,"10","750",2,4,3,2,"Wagon",13,"NW","MTORG","Full","Heavy","",2.75,"FAC"
"2442",2022,"MODO04641805176461",464180,5176461,"MODO",165,3,3,"Failed",1,"6/4/2022","Incubating",0,0,"2","2",0,"1",0,15,38,38,3,0,3,"10","750",2,4,3,2,"Wagon",13,"NW","MTORG","Full","Heavy","",2.75,"FAC"
"2443",2022,"MODO04645025176458",464502,5176458,"MODO",206,1,2,"Survive",0,"7/22/2022","Incubating",0,0,"2","2",0,"10",38,3,5,15,3,0,15,"30","750",4,4,6,5,"Wagon",13,"NW","MTORG","Full","Heavy","",4.75,"FAC"
"2444",2022,"MODO04645025176458",464502,5176458,"MODO",208,2,2,"Abandoned",1,"7/22/2022","Incubating",0,0,"2","2",0,"10",38,3,5,15,3,0,15,"30","750",4,4,6,5,"Wagon",13,"NW","MTORG","Full","Heavy","",4.75,"FAC"
"2445",2022,"MODO04643385177163",464338,5177163,"MODO",191,1,3,"Survive",0,"7/6/2022","Incubating",0,0,"2","1",0,"-1",85,0,38,0,15,0,63,"65","769",7,8,8,7,"Wagon",15,"NW","MTORG","Rest","Moderate","UNSURE OF OUTCOME",7.5,"FAC"
"2446",2022,"MODO04643385177163",464338,5177163,"MODO",194,2,3,"Survive",0,"7/6/2022","Incubating",0,0,"2","1",0,"-1",85,0,38,0,15,0,63,"65","769",7,8,8,7,"Wagon",15,"NW","MTORG","Rest","Moderate","UNSURE OF OUTCOME",7.5,"FAC"
"2447",2022,"MODO04643385177163",464338,5177163,"MODO",197,3,3,"Survive",0,"7/6/2022","Incubating",0,0,"2","1",0,"-1",85,0,38,0,15,0,63,"65","769",7,8,8,7,"Wagon",15,"NW","MTORG","Rest","Moderate","UNSURE OF OUTCOME",7.5,"FAC"
"2448",2022,"MODO04643385177163",464338,5177163,"MODO",200,4,3,"Survive",0,"7/6/2022","Incubating",0,0,"2","1",0,"-1",85,0,38,0,15,0,63,"65","769",7,8,8,7,"Wagon",15,"NW","MTORG","Rest","Moderate","UNSURE OF OUTCOME",7.5,"FAC"
"2449",2022,"MODO04643385177163",464338,5177163,"MODO",203,5,3,"Survive",0,"7/6/2022","Nestling",0,0,"2","1",0,"-1",85,0,38,0,15,0,63,"65","769",7,8,8,7,"Wagon",15,"NW","MTORG","Rest","Moderate","UNSURE OF OUTCOME",7.5,"FAC"
"2450",2022,"MODO04643385177163",464338,5177163,"MODO",206,6,3,"Survive",0,"7/6/2022","Nestling",0,0,"2","1",0,"-1",85,0,38,0,15,0,63,"65","769",7,8,8,7,"Wagon",15,"NW","MTORG","Rest","Moderate","UNSURE OF OUTCOME",7.5,"FAC"
"2451",2022,"MODO04643385177163",464338,5177163,"MODO",208,7,2,"Survive",0,"7/6/2022","Nestling",0,0,"2","1",0,"-1",85,0,38,0,15,0,63,"65","769",7,8,8,7,"Wagon",15,"NW","MTORG","Rest","Moderate","UNSURE OF OUTCOME",7.5,"FAC"
"2452",2022,"MODO04643385177163",464338,5177163,"MODO",211,8,3,"Survive",0,"7/6/2022","Nestling",0,0,"2","1",0,"-1",85,0,38,0,15,0,63,"65","769",7,8,8,7,"Wagon",15,"NW","MTORG","Rest","Moderate","UNSURE OF OUTCOME",7.5,"FAC"
"2453",2022,"MODO04643385177163",464338,5177163,"MODO",213,9,2,"Survive",0,"7/6/2022","Nestling",0,0,"2","1",0,"-1",85,0,38,0,15,0,63,"65","769",7,8,8,7,"Wagon",15,"NW","MTORG","Rest","Moderate","UNSURE OF OUTCOME",7.5,"FAC"
"2454",2022,"MODO04643465177152",464346,5177152,"MODO",162,1,3,"Survive",0,"6/7/2022","Incubating",0,0,"2","2",0,"3",63,15,15,15,3,0,0,"20","720",8,11,8,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"2455",2022,"MODO04643465177152",464346,5177152,"MODO",165,2,3,"Survive",0,"6/7/2022","Incubating",0,0,"2","2",0,"3",63,15,15,15,3,0,0,"20","720",8,11,8,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"2456",2022,"MODO04643465177152",464346,5177152,"MODO",168,3,3,"Survive",0,"6/7/2022","Nestling",0,0,"2","2",0,"3",63,15,15,15,3,0,0,"20","720",8,11,8,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"2457",2022,"MODO04643465177152",464346,5177152,"MODO",171,4,3,"Survive",0,"6/7/2022","Nestling",0,0,"2","2",0,"3",63,15,15,15,3,0,0,"20","720",8,11,8,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"2458",2022,"MODO04643465177152",464346,5177152,"MODO",174,5,3,"Survive",0,"6/7/2022","Nestling",0,0,"2","2",0,"3",63,15,15,15,3,0,0,"20","720",8,11,8,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"2459",2022,"MODO04643465177152",464346,5177152,"MODO",177,6,3,"Survive",0,"6/7/2022","Nestling",0,0,"2","2",0,"3",63,15,15,15,3,0,0,"20","720",8,11,8,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"2460",2022,"MODO04643465177152",464346,5177152,"MODO",180,7,3,"Survive",0,"6/7/2022","Nestling",0,0,"2","2",0,"3",63,15,15,15,3,0,0,"20","720",8,11,8,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"2461",2022,"MODO04643465177152",464346,5177152,"MODO",183,8,3,"Survive",0,"6/7/2022","Nestling",0,0,"2","2",0,"3",63,15,15,15,3,0,0,"20","720",8,11,8,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"2462",2022,"MODO04643465177152",464346,5177152,"MODO",186,9,3,"Survive",0,"6/7/2022","Nestling",0,0,"2","2",0,"3",63,15,15,15,3,0,0,"20","720",8,11,8,8,"Wagon",15,"NW","MTORG","Rest","Moderate","",8.75,"FAC"
"2463",2021,"NOPI04651265177213",465126,5177213,"NOPI",148,1,3,"Survive",0,"5/24/2021","Incubating",0,0,"8","8",0,"13",63,38,15,0,3,0,3,"127","435",2,2,2,2,"Wagon",1,"NE","MTORG","Full","Heavy","",2,"FAC"
"2464",2021,"NOPI04651265177213",465126,5177213,"NOPI",152,2,4,"Survive",0,"5/24/2021","Incubating",0,0,"8","8",0,"13",63,38,15,0,3,0,3,"127","435",2,2,2,2,"Wagon",1,"NE","MTORG","Full","Heavy","",2,"FAC"
"2465",2021,"NOPI04651265177213",465126,5177213,"NOPI",154,3,2,"Survive",0,"5/24/2021","Incubating",0,0,"8","8",0,"13",63,38,15,0,3,0,3,"127","435",2,2,2,2,"Wagon",1,"NE","MTORG","Full","Heavy","",2,"FAC"
"2466",2021,"NOPI04651265177213",465126,5177213,"NOPI",157,4,3,"Survive",0,"5/24/2021","Incubating",0,0,"8","8",0,"13",63,38,15,0,3,0,3,"127","435",2,2,2,2,"Wagon",1,"NE","MTORG","Full","Heavy","",2,"FAC"
"2467",2021,"NOPI04652465176909",465246,5176909,"NOPI",164,1,3,"Survive",0,"6/9/2021","Incubating",0,0,"8","8",0,"4",0,0,3,0,0,98,0,"20","933",6,5,6,10,"Wagon",2,"NE","MTORG","Moderate","Full","",6.75,"FAC"
"2468",2021,"NOPI04652465176909",465246,5176909,"NOPI",167,2,3,"Survive",0,"6/9/2021","Incubating",0,0,"8","8",0,"4",0,0,3,0,0,98,0,"20","933",6,5,6,10,"Wagon",2,"NE","MTORG","Moderate","Full","",6.75,"FAC"
"2469",2021,"NOPI04652465176909",465246,5176909,"NOPI",170,3,3,"Survive",0,"6/9/2021","Incubating",0,0,"8","8",0,"4",0,0,3,0,0,98,0,"20","933",6,5,6,10,"Wagon",2,"NE","MTORG","Moderate","Full","",6.75,"FAC"
"2470",2021,"NOPI04652465176909",465246,5176909,"NOPI",173,4,3,"Survive",0,"6/9/2021","Incubating",0,0,"8","8",0,"4",0,0,3,0,0,98,0,"20","933",6,5,6,10,"Wagon",2,"NE","MTORG","Moderate","Full","",6.75,"FAC"
"2471",2021,"NOPI04652465176909",465246,5176909,"NOPI",176,5,3,"Survive",0,"6/9/2021","Incubating",0,0,"8","8",0,"4",0,0,3,0,0,98,0,"20","933",6,5,6,10,"Wagon",2,"NE","MTORG","Moderate","Full","",6.75,"FAC"
"2472",2021,"NOPI04652465176909",465246,5176909,"NOPI",179,6,3,"Survive",0,"6/9/2021","Incubating",0,0,"8","8",0,"4",0,0,3,0,0,98,0,"20","933",6,5,6,10,"Wagon",2,"NE","MTORG","Moderate","Full","",6.75,"FAC"
"2473",2021,"NOPI04652465176909",465246,5176909,"NOPI",182,7,3,"Survive",0,"6/9/2021","Incubating",0,0,"8","8",0,"4",0,0,3,0,0,98,0,"20","933",6,5,6,10,"Wagon",2,"NE","MTORG","Moderate","Full","",6.75,"FAC"
"2474",2021,"NOPI04654665177109",465466,5177109,"NOPI",149,1,3,"Survive",0,"5/25/2021","Incubating",0,0,"10","10",0,"0",0,38,0,0,0,0,63,"30","875",16,11,12,15,"Wagon",2,"NE","MTORG","Moderate","Full","",13.5,"FAC"
"2475",2021,"NOPI04654665177109",465466,5177109,"NOPI",152,2,3,"Survive",0,"5/25/2021","Incubating",0,0,"10","10",0,"0",0,38,0,0,0,0,63,"30","875",16,11,12,15,"Wagon",2,"NE","MTORG","Moderate","Full","",13.5,"FAC"
"2476",2021,"NOPI04654665177109",465466,5177109,"NOPI",155,3,3,"Survive",0,"5/25/2021","Incubating",0,0,"10","10",0,"0",0,38,0,0,0,0,63,"30","875",16,11,12,15,"Wagon",2,"NE","MTORG","Moderate","Full","",13.5,"FAC"
"2477",2021,"NOPI04654665177109",465466,5177109,"NOPI",158,4,3,"Survive",0,"5/25/2021","Incubating",0,0,"10","10",0,"0",0,38,0,0,0,0,63,"30","875",16,11,12,15,"Wagon",2,"NE","MTORG","Moderate","Full","",13.5,"FAC"
"2478",2021,"NOPI04654665177109",465466,5177109,"NOPI",160,5,2,"Survive",0,"5/25/2021","Incubating",0,0,"10","10",0,"0",0,38,0,0,0,0,63,"30","875",16,11,12,15,"Wagon",2,"NE","MTORG","Moderate","Full","",13.5,"FAC"
"2479",2021,"NOPI04654665177109",465466,5177109,"NOPI",164,6,4,"Abandoned",1,"5/25/2021","Incubating",0,0,"10","10",0,"0",0,38,0,0,0,0,63,"30","875",16,11,12,15,"Wagon",2,"NE","MTORG","Moderate","Full","",13.5,"FAC"
"2480",2021,"NOPI04655585177170",465558,5177170,"NOPI",149,1,3,"Survive",0,"5/25/2021","Incubating",0,0,"8","8",0,"17",15,85,15,0,3,0,3,"120","410",3,3,2,3,"Wagon",2,"NE","MTORG","Moderate","Full","",2.75,"FAC"
"2481",2021,"NOPI04655585177170",465558,5177170,"NOPI",152,2,3,"Survive",0,"5/25/2021","Incubating",0,0,"8","8",0,"17",15,85,15,0,3,0,3,"120","410",3,3,2,3,"Wagon",2,"NE","MTORG","Moderate","Full","",2.75,"FAC"
"2482",2021,"NOPI04652395176550",465239,5176550,"NOPI",149,1,3,"Survive",0,"5/25/2021","Incubating",0,0,"9","9",0,"11",63,0,15,0,0,0,15,"266","567",2,5,4,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.5,"FAC"
"2483",2021,"NOPI04652395176550",465239,5176550,"NOPI",152,2,3,"Survive",0,"5/25/2021","Incubating",0,0,"9","9",0,"11",63,0,15,0,0,0,15,"266","567",2,5,4,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.5,"FAC"
"2484",2021,"NOPI04652395176550",465239,5176550,"NOPI",156,3,3,"Survive",0,"5/25/2021","Incubating",0,0,"9","9",0,"11",63,0,15,0,0,0,15,"266","567",2,5,4,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.5,"FAC"
"2485",2021,"NOPI04652395176550",465239,5176550,"NOPI",159,4,3,"Survive",0,"5/25/2021","Incubating",0,0,"9","9",0,"11",63,0,15,0,0,0,15,"266","567",2,5,4,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.5,"FAC"
"2486",2021,"NOPI04652495176551",465249,5176551,"NOPI",163,1,4,"Survive",0,"6/7/2021","Incubating",0,0,"7","6",0,"-1",38,38,15,0,15,0,38,"47","631",5,5,6,6,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.5,"FAC"
"2487",2021,"NOPI04652495176551",465249,5176551,"NOPI",165,2,2,"Survive",0,"6/7/2021","Incubating",0,0,"7","6",0,"-1",38,38,15,0,15,0,38,"47","631",5,5,6,6,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.5,"FAC"
"2488",2021,"NOPI04652495176551",465249,5176551,"NOPI",181,3,16,"Survive",0,"6/7/2021","Incubating",0,0,"7","6",0,"-1",38,38,15,0,15,0,38,"47","631",5,5,6,6,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.5,"FAC"
"2489",2021,"NOPI04652495176551",465249,5176551,"NOPI",184,4,3,"Survive",0,"6/7/2021","Incubating",0,0,"7","6",0,"-1",38,38,15,0,15,0,38,"47","631",5,5,6,6,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.5,"FAC"
"2490",2021,"NOPI0465265176682",465276,5176682,"NOPI",166,1,4,"Survive",0,"6/10/2021","Incubating",0,0,"10","10",0,"5",15,0,15,0,3,0,63,"110","560",5,6,5,7,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.75,"FAC"
"2491",2021,"NOPI0465265176682",465276,5176682,"NOPI",169,2,3,"Failed",1,"6/10/2021","Incubating",0,0,"10","10",0,"5",15,0,15,0,3,0,63,"110","560",5,6,5,7,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.75,"FAC"
"2492",2021,"NOPI04653015176591",465301,5176591,"NOPI",165,1,3,"Failed",1,"6/10/2021","Incubating",0,0,"3","3",0,"0",15,3,63,0,15,0,15,"33","585",7,5,6,7,"Wagon",3,"NE","MTORG","Rest","Moderate","",6.25,"FAC"
"2493",2021,"NOPI04653215176606",465321,5176606,"NOPI",166,1,4,"Survive",0,"6/10/2021","Laying",0,0,"9","5",0,"-5",38,15,15,0,3,0,15,"130","510",4,5,4,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"2494",2021,"NOPI04653215176606",465321,5176606,"NOPI",169,2,3,"Survive",0,"6/10/2021","Laying",0,0,"10","5",0,"-5",38,15,15,0,3,0,15,"130","510",4,5,4,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"2495",2021,"NOPI04653215176606",465321,5176606,"NOPI",172,3,3,"Survive",0,"6/10/2021","Laying",0,0,"10","5",0,"-5",38,15,15,0,3,0,15,"130","510",4,5,4,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"2496",2021,"NOPI04653215176606",465321,5176606,"NOPI",175,4,3,"Failed",1,"6/10/2021","Laying",0,0,"10","5",0,"-5",38,15,15,0,3,0,15,"130","510",4,5,4,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"2497",2021,"NOPI04653315176611",465331,5176611,"NOPI",166,1,4,"Survive",0,"6/10/2021","Incubating",0,0,"8","8",0,"8",38,38,38,0,3,0,0,"40","550",4,4,4,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.75,"FAC"
"2498",2021,"NOPI04653315176611",465331,5176611,"NOPI",169,2,3,"Survive",0,"6/10/2021","Incubating",0,0,"8","8",0,"8",38,38,38,0,3,0,0,"40","550",4,4,4,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.75,"FAC"
"2499",2021,"NOPI04653315176611",465331,5176611,"NOPI",172,3,3,"Survive",0,"6/10/2021","Incubating",0,0,"8","8",0,"8",38,38,38,0,3,0,0,"40","550",4,4,4,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.75,"FAC"
"2500",2021,"NOPI04653315176611",465331,5176611,"NOPI",175,4,3,"Survive",0,"6/10/2021","Incubating",0,0,"8","8",0,"8",38,38,38,0,3,0,0,"40","550",4,4,4,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.75,"FAC"
"2501",2021,"NOPI04653525176658",465352,5176658,"NOPI",150,1,0,"Unknown",NA,"5/26/2021","Laying",0,0,"2","2",0,"-3",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Wagon",3,"NE","MTORG","Rest","Moderate","",NA,"FAC"
"2502",2021,"NOPI04654295176684",465429,5176684,"NOPI",150,1,3,"Survive",0,"5/26/2021","Incubating",0,0,"7","6",0,"2",38,38,15,0,0,0,38,"105","574",5,3,4,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.75,"FAC"
"2503",2021,"NOPI04654295176684",465429,5176684,"NOPI",153,2,3,"Survive",0,"5/26/2021","Incubating",0,0,"7","6",0,"2",38,38,15,0,0,0,38,"105","574",5,3,4,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.75,"FAC"
"2504",2021,"NOPI04654295176684",465429,5176684,"NOPI",156,3,3,"Failed",1,"5/26/2021","Incubating",0,0,"7","6",0,"2",38,38,15,0,0,0,38,"105","574",5,3,4,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.75,"FAC"
"2505",2021,"NOPI04656015176858",465601,5176858,"NOPI",150,1,3,"Survive",0,"5/26/2021","Incubating",0,0,"6","6",0,"10",63,15,15,0,3,0,3,"110","455",5,5,4,5,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.75,"FAC"
"2506",2021,"NOPI04656015176858",465601,5176858,"NOPI",153,2,3,"Survive",0,"5/26/2021","Incubating",0,0,"6","6",0,"10",63,15,15,0,3,0,3,"110","455",5,5,4,5,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.75,"FAC"
"2507",2021,"NOPI04656015176858",465601,5176858,"NOPI",156,3,3,"Survive",0,"5/26/2021","Incubating",0,0,"6","6",0,"10",63,15,15,0,3,0,3,"110","455",5,5,4,5,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.75,"FAC"
"2508",2021,"NOPI04656015176858",465601,5176858,"NOPI",159,4,3,"Failed",1,"5/26/2021","Incubating",0,0,"6","6",0,"10",63,15,15,0,3,0,3,"110","455",5,5,4,5,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.75,"FAC"
"2509",2021,"NOPI04656115176756",465611,5176756,"NOPI",163,1,4,"Survive",0,"6/7/2021","Incubating",0,0,"8","8",0,"",15,38,15,0,3,0,38,"72","606",4,4,4,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4,"FAC"
"2510",2021,"NOPI04657055176817",465705,5176817,"NOPI",150,1,3,"Survive",0,"5/26/2021","Incubating",0,0,"6","6",0,"11",38,0,3,0,0,63,0,"44","460",4,7,8,8,"Wagon",3,"NE","MTORG","Rest","Moderate","",6.75,"FAC"
"2511",2021,"NOPI04657055176817",465705,5176817,"NOPI",153,2,3,"Survive",0,"5/26/2021","Incubating",0,0,"6","6",0,"11",38,0,3,0,0,63,0,"44","460",4,7,8,8,"Wagon",3,"NE","MTORG","Rest","Moderate","",6.75,"FAC"
"2512",2021,"NOPI04657055176817",465705,5176817,"NOPI",156,3,3,"Survive",0,"5/26/2021","Incubating",0,0,"6","6",0,"11",38,0,3,0,0,63,0,"44","460",4,7,8,8,"Wagon",3,"NE","MTORG","Rest","Moderate","",6.75,"FAC"
"2513",2021,"NOPI04657055176817",465705,5176817,"NOPI",159,4,3,"Survive",0,"5/26/2021","Incubating",0,0,"6","6",0,"11",38,0,3,0,0,63,0,"44","460",4,7,8,8,"Wagon",3,"NE","MTORG","Rest","Moderate","",6.75,"FAC"
"2514",2021,"NOPI04657055176817",465705,5176817,"NOPI",163,5,4,"Survive",0,"5/26/2021","Incubating",0,0,"4","6",0,"11",38,0,3,0,0,63,0,"44","460",4,7,8,8,"Wagon",3,"NE","MTORG","Rest","Moderate","",6.75,"FAC"
"2515",2021,"NOPI04657055176817",465705,5176817,"NOPI",166,6,3,"Failed",1,"5/26/2021","Incubating",0,0,"4","6",0,"11",38,0,3,0,0,63,0,"44","460",4,7,8,8,"Wagon",3,"NE","MTORG","Rest","Moderate","",6.75,"FAC"
"2516",2021,"NOPI04657105176883",465710,5176883,"NOPI",166,1,4,"Survive",0,"6/10/2021","Incubating",0,0,"8","6",0,"-2",15,0,38,0,15,15,3,"90","490",6,7,5,6,"Wagon",3,"NE","MTORG","Rest","Moderate","",6,"FAC"
"2517",2021,"NOPI04657105176883",465710,5176883,"NOPI",169,2,3,"Survive",0,"6/10/2021","Incubating",0,0,"8","6",0,"-2",15,0,38,0,15,15,3,"90","490",6,7,5,6,"Wagon",3,"NE","MTORG","Rest","Moderate","",6,"FAC"
"2518",2021,"NOPI04657105176883",465710,5176883,"NOPI",172,3,3,"Failed",1,"6/10/2021","Incubating",0,0,"8","6",0,"-2",15,0,38,0,15,15,3,"90","490",6,7,5,6,"Wagon",3,"NE","MTORG","Rest","Moderate","",6,"FAC"
"2519",2021,"NOPI04651635175993",465163,5175993,"NOPI",161,1,3,"Failed",1,"6/6/2021","Incubating",0,0,"10","10",0,"8",63,0,15,0,15,0,15,"36","405",4,4,5,4,"Wagon",7,"SE","MTORG","Rest","Moderate","",4.25,"FAC"
