Year,id,X,Y,Spec,Date,Visit.Interval,Expos,Fate,Fate2,FirstFound,Stage,BHCONum,InitBHCO,Clutch,InitClutch,AgeFound,Open,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Paddock,Replicate,Treatment,Notes,DateChecked,LastChecked,LastPresent,Initiation,BHCOPres,Nestling,cTreat,cDoD,pTreat,pDoD,start,end,grazed,grazep,VOR
2023,LESC04652955176436,465295,5176436,LESC,7/5/2023,8,3,0,Survive,166,Incubating,0,0,7,7,7,NA,63,15,98,0,15,0,38,16,875,6,6,5,6,4,NE,MTORG,circles cut perfectly,186,186,186,159,0,0,Full,50,Heavy,65.3,178,201,9,1,5.75
2023,RWBL04655625176959,465562,5176959,RWBL,6/18/2023,1,4,1,Failed,165,Incubating,1,1,3,3,6,NA,0,0,15,63,0,85,0,0,1376,8,8,8,6,3,NE,MTORG,nest knocked over/no eggs,169,169,165,159,1,0,Heavy,70,Rest,0,143,178,11,1,7.5
2023,RWBL04656935177006,465693,5177006,RWBL,6/18/2023,1,4,0,Survive,165,Incubating,1,1,1,1,0,NA,0,38,15,63,0,38,0,0,1106,6,8,8,6,3,NE,MTORG,adults nearby,169,177,174,165,1,0,Heavy,70,Rest,0,143,178,13,1,7
2023,RWBL04656935177006,465693,5177006,RWBL,6/20/2023,2,2,0,Survive,165,Incubating,1,1,1,1,0,NA,0,38,15,63,0,38,0,0,1106,6,8,8,6,3,NE,MTORG,NA,171,177,174,165,1,0,Heavy,70,Rest,0,143,178,13,1,7
2023,RWBL04656935177006,465693,5177006,RWBL,6/23/2023,3,3,0,Survive,165,Incubating,1,1,1,1,0,NA,0,38,15,63,0,38,0,0,1106,6,8,8,6,3,NE,MTORG,RWBL nearby,174,177,174,165,1,0,Heavy,70,Rest,0,143,178,13,1,7
2023,RWBL04656935177006,465693,5177006,RWBL,6/26/2023,4,3,1,Failed,165,Incubating,1,1,1,1,0,NA,0,38,15,63,0,38,0,0,1106,6,8,8,6,3,NE,MTORG,abandoned,177,177,174,165,1,0,Heavy,70,Rest,0,143,178,13,1,7
2023,RWBL04651945176803,465194,5176803,RWBL,6/20/2023,1,2,0,Survive,169,Incubating,3,3,1,2,6,NA,15,63,85,0,15,15,38,7,1270,12,10,12,7,2,NE,MTORG,incidental,171,186,186,163,1,0,Rest,0,Moderate,35.2,NA,NA,0,0,10.25
2023,RWBL04651945176803,465194,5176803,RWBL,6/23/2023,2,3,0,Survive,169,Incubating,2,3,1,2,6,NA,15,63,85,0,15,15,38,7,1270,12,10,12,7,2,NE,MTORG,mom nearby,174,186,186,163,1,0,Rest,0,Moderate,35.2,NA,NA,0,0,10.25
2023,RWBL04651945176803,465194,5176803,RWBL,6/26/2023,3,3,0,Survive,169,Nestling,2,3,1,2,6,NA,15,63,85,0,15,15,38,7,1270,12,10,12,7,2,NE,MTORG,NA,177,186,186,163,1,1,Rest,0,Moderate,35.2,NA,NA,0,0,10.25
2023,RWBL04651945176803,465194,5176803,RWBL,6/29/2023,4,3,0,Survive,169,Nestling,2,3,1,2,6,NA,15,63,85,0,15,15,38,7,1270,12,10,12,7,2,NE,MTORG,NA,180,186,186,163,1,1,Rest,0,Moderate,35.2,NA,NA,0,0,10.25
2023,RWBL04651945176803,465194,5176803,RWBL,7/2/2023,5,3,0,Survive,169,Nestling,1,3,1,2,6,NA,15,63,85,0,15,15,38,7,1270,12,10,12,7,2,NE,MTORG,NA,183,186,186,163,1,1,Rest,0,Moderate,35.2,NA,NA,0,0,10.25
2023,RWBL04651945176803,465194,5176803,RWBL,7/5/2023,6,3,0,Survive,169,Nestling,1,3,1,2,6,NA,15,63,85,0,15,15,38,7,1270,12,10,12,7,2,NE,MTORG,mom nearby,186,186,186,163,1,1,Rest,0,Moderate,35.2,NA,NA,0,0,10.25
2023,CCSP04648095175729,464809,5175729,CCSP,6/26/2023,1,3,0,Survive,174,Nestling,1,1,4,4,8,NA,38,0,15,0,38,0,38,25,679,6,7,7,5,9,SW,MTORG,flushed,177,187,187,166,1,1,Rest,0,Moderate,35.2,NA,NA,0,0,6.25
2023,CCSP04648095175729,464809,5175729,CCSP,6/28/2023,2,2,0,Survive,174,Nestling,1,1,4,4,8,NA,38,0,15,0,38,0,38,25,679,6,7,7,5,9,SW,MTORG,flushed,179,187,187,166,1,1,Rest,0,Moderate,35.2,NA,NA,0,0,6.25
2023,CCSP04648095175729,464809,5175729,CCSP,6/30/2023,3,2,0,Survive,174,Nestling,1,1,4,4,8,NA,38,0,15,0,38,0,38,25,679,6,7,7,5,9,SW,MTORG,no flush but near,181,187,187,166,1,1,Rest,0,Moderate,35.2,NA,NA,0,0,6.25
2023,CCSP04648095175729,464809,5175729,CCSP,7/3/2023,4,3,0,Survive,174,Nestling,1,1,4,4,8,NA,38,0,15,0,38,0,38,25,679,6,7,7,5,9,SW,MTORG,no flush,184,187,187,166,1,1,Rest,0,Moderate,35.2,NA,NA,0,0,6.25
2023,CCSP04648095175729,464809,5175729,CCSP,7/6/2023,5,3,0,Survive,174,Nestling,1,1,4,4,8,NA,38,0,15,0,38,0,38,25,679,6,7,7,5,9,SW,MTORG,nest empty; F CCSP circling; can't find fledglings,187,187,187,166,1,1,Rest,0,Moderate,35.2,NA,NA,0,0,6.25
2023,GADW04655385177156,465538,5177156,GADW,6/16/2023,1,2,0,Survive,165,Incubating,0,0,7,7,3,NA,63,85,38,15,15,0,0,8,726,6,5,6,5,2,NE,MTORG,NA,167,171,169,162,0,0,Rest,0,Moderate,35.2,NA,NA,0,0,5.5
2023,GADW04655385177156,465538,5177156,GADW,6/18/2023,2,2,0,Survive,165,Incubating,0,0,7,7,3,NA,63,85,38,15,15,0,0,8,726,6,5,6,5,2,NE,MTORG,NA,169,171,169,162,0,0,Rest,0,Moderate,35.2,NA,NA,0,0,5.5
2023,GADW04655385177156,465538,5177156,GADW,6/20/2023,3,2,1,Failed,165,Incubating,0,0,7,7,3,NA,63,85,38,15,15,0,0,8,726,6,5,6,5,2,NE,MTORG,1 egg dented; 1 eggg broken; no mom; 4 other eggs intact but cold,171,171,169,162,0,0,Rest,0,Moderate,35.2,NA,NA,0,0,5.5
2023,YHBL04647445176580,464744,5176580,YHBL,6/13/2023,1,4,0,Survive,160,Laying,0,0,3,0,-4,NA,0,0,15,85,0,38,0,0,1680,24,24,24,24,14,NW,MTORG,flushed,164,176,173,164,0,0,Heavy,70,Rest,0,143,178,13,1,24
2023,YHBL04647445176580,464744,5176580,YHBL,6/16/2023,2,3,0,Survive,160,Incubating,0,0,4,0,-4,NA,0,0,15,85,0,38,0,0,1680,24,24,24,24,14,NW,MTORG,NA,167,176,173,164,0,0,Heavy,70,Rest,0,143,178,13,1,24
2023,YHBL04647445176580,464744,5176580,YHBL,6/19/2023,3,3,0,Survive,160,Incubating,0,0,4,0,-4,NA,0,0,15,85,0,38,0,0,1680,24,24,24,24,14,NW,MTORG,NA,170,176,173,164,0,0,Heavy,70,Rest,0,143,178,13,1,24
2023,YHBL04647445176580,464744,5176580,YHBL,6/22/2023,4,3,0,Survive,160,Incubating,0,0,2,0,-4,NA,0,0,15,85,0,38,0,0,1680,24,24,24,24,14,NW,MTORG,eggs warm,173,176,173,164,0,0,Heavy,70,Rest,0,143,178,13,1,24
2023,YHBL04647445176580,464744,5176580,YHBL,6/25/2023,5,3,1,Failed,160,Incubating,0,0,2,0,-4,NA,0,0,15,85,0,38,0,0,1680,24,24,24,24,14,NW,MTORG,no parents nearby,176,176,173,164,0,0,Heavy,70,Rest,0,143,178,13,1,24
2023,YHBL04647285176608,464728,5176608,YHBL,6/13/2023,1,4,0,Survive,160,Incubating,0,0,4,4,5,NA,0,0,15,85,0,38,0,0,1830,24,23,23,24,14,NW,MTORG,NA,164,179,179,155,0,0,Heavy,70,Rest,0,143,178,24,1,23.5
2023,YHBL04647285176608,464728,5176608,YHBL,6/16/2023,2,3,0,Survive,160,Nestling,0,0,2,4,5,NA,0,0,15,85,0,38,0,0,1830,24,23,23,24,14,NW,MTORG,NA,167,179,179,155,0,1,Heavy,70,Rest,0,143,178,24,1,23.5
2023,YHBL04647285176608,464728,5176608,YHBL,6/19/2023,3,3,0,Survive,160,Nestling,0,0,2,4,5,NA,0,0,15,85,0,38,0,0,1830,24,23,23,24,14,NW,MTORG,NA,170,179,179,155,0,1,Heavy,70,Rest,0,143,178,24,1,23.5
2023,YHBL04647285176608,464728,5176608,YHBL,6/22/2023,4,3,0,Survive,160,Nestling,0,0,2,4,5,NA,0,0,15,85,0,38,0,0,1830,24,23,23,24,14,NW,MTORG,NA,173,179,179,155,0,1,Heavy,70,Rest,0,143,178,24,1,23.5
2023,YHBL04647285176608,464728,5176608,YHBL,6/25/2023,5,3,0,Survive,160,Nestling,0,0,2,4,5,NA,0,0,15,85,0,38,0,0,1830,24,23,23,24,14,NW,MTORG,NA,176,179,179,155,0,1,Heavy,70,Rest,0,143,178,24,1,23.5
2023,YHBL04647285176608,464728,5176608,YHBL,6/28/2023,6,3,0,Survive,160,Nestling,0,0,2,4,5,NA,0,0,15,85,0,38,0,0,1830,24,23,23,24,14,NW,MTORG,fledgling nearby,179,179,179,155,0,1,Heavy,70,Rest,0,143,178,24,1,23.5
2023,RWBL04648305176395,464830,5176395,RWBL,6/10/2023,1,4,0,Survive,157,Incubating,8,7,1,1,3,NA,63,38,85,0,15,0,38,55,878,6,6,6,6,12,SW,MTORG,RWBL not nearby,161,164,161,154,1,0,Moderate,30,Full,45.3,201,212,0,0,6
2023,RWBL04648305176395,464830,5176395,RWBL,6/13/2023,2,3,1,Failed,157,Incubating,8,7,1,1,3,NA,63,38,85,0,15,0,38,55,878,6,6,6,6,12,SW,MTORG,RWBL on nest; flushed; no host nestlings any checks after this,164,164,161,154,1,0,Moderate,30,Full,45.3,201,212,0,0,6
2023,BWTE04647295175895,464729,5175895,BWTE,6/1/2023,1,1,0,Survive,151,Incubating,0,0,9,8,-1,NA,38,38,63,0,38,0,38,38,490,5,4,4,5,9,SW,MTORG,NA,152,155,152,152,0,0,Rest,0,Moderate,35.2,NA,NA,0,0,4.5
2023,BWTE04647295175895,464729,5175895,BWTE,6/4/2023,2,3,1,Failed,151,Incubating,0,0,9,8,-1,NA,38,38,63,0,38,0,38,38,490,5,4,4,5,9,SW,MTORG,predated,155,155,152,152,0,0,Rest,0,Moderate,35.2,NA,NA,0,0,4.5
2023,GADW04651195176362,465119,5176362,GADW,6/18/2023,1,2,1,Failed,167,Incubating,0,0,9,9,19,NA,63,0,63,0,15,0,85,76,590,6,8,7,6,5,SE,MTORG,eggs destroyed; nest pulled out,169,169,167,148,0,0,Moderate,30,Full,45.3,201,212,0,0,6.75
2023,MALL04656325176252,465632,5176252,MALL,5/26/2023,1,1,0,Survive,145,Incubating,0,0,7,6,-1,NA,15,38,63,0,38,0,85,58,1160,8,7,7,9,5,SE,MTORG,NA,146,164,163,146,0,0,Moderate,30,Full,45.3,201,212,0,0,7.75
2023,MALL04656325176252,465632,5176252,MALL,5/29/2023,2,3,0,Survive,145,Incubating,0,0,7,6,-1,NA,15,38,63,0,38,0,85,58,1160,8,7,7,9,5,SE,MTORG,NA,149,164,163,146,0,0,Moderate,30,Full,45.3,201,212,0,0,7.75
2023,MALL04656325176252,465632,5176252,MALL,6/1/2023,3,3,0,Survive,145,Incubating,0,0,7,6,-1,NA,15,38,63,0,38,0,85,58,1160,8,7,7,9,5,SE,MTORG,NA,152,164,163,146,0,0,Moderate,30,Full,45.3,201,212,0,0,7.75
2023,MALL04656325176252,465632,5176252,MALL,6/4/2023,4,3,0,Survive,145,Incubating,0,0,7,6,-1,NA,15,38,63,0,38,0,85,58,1160,8,7,7,9,5,SE,MTORG,flushed; confirmed,155,164,163,146,0,0,Moderate,30,Full,45.3,201,212,0,0,7.75
2023,MALL04656325176252,465632,5176252,MALL,6/9/2023,5,5,0,Survive,145,Incubating,0,0,7,6,-1,NA,15,38,63,0,38,0,85,58,1160,8,7,7,9,5,SE,MTORG,flushed,160,164,163,146,0,0,Moderate,30,Full,45.3,201,212,0,0,7.75
2023,MALL04656325176252,465632,5176252,MALL,6/12/2023,6,3,0,Survive,145,Incubating,0,0,7,6,-1,NA,15,38,63,0,38,0,85,58,1160,8,7,7,9,5,SE,MTORG,flushed,163,164,163,146,0,0,Moderate,30,Full,45.3,201,212,0,0,7.75
2023,MALL04656325176252,465632,5176252,MALL,6/13/2023,7,1,1,Failed,145,Incubating,0,0,7,6,-1,NA,15,38,63,0,38,0,85,58,1160,8,7,7,9,5,SE,MTORG,predated; egg shells scattered,164,164,163,146,0,0,Moderate,30,Full,45.3,201,212,0,0,7.75
2023,CCSP04646125177206,464612,5177206,CCSP,7/3/2023,1,3,0,Survive,181,Incubating,0,0,3,4,5,NA,15,63,85,0,0,0,38,23,620,6,6,6,6,15,NW,MTORG,no flush,184,195,193,176,0,0,Full,50,Heavy,65.3,178,201,18,1,6
2023,CCSP04646125177206,464612,5177206,CCSP,7/6/2023,2,3,0,Survive,181,Nestling,0,0,3,4,5,NA,15,63,85,0,0,0,38,23,620,6,6,6,6,15,NW,MTORG,nest about to fall; be careful,187,195,193,176,0,1,Full,50,Heavy,65.3,178,201,18,1,6
2023,CCSP04646125177206,464612,5177206,CCSP,7/9/2023,3,3,0,Survive,181,Nestling,0,0,3,4,5,NA,15,63,85,0,0,0,38,23,620,6,6,6,6,15,NW,MTORG,NA,190,195,193,176,0,1,Full,50,Heavy,65.3,178,201,18,1,6
2023,CCSP04646125177206,464612,5177206,CCSP,7/12/2023,4,3,0,Survive,181,Nestling,0,0,2,4,5,NA,15,63,85,0,0,0,38,23,620,6,6,6,6,15,NW,MTORG,flushed; don't see egg,193,195,193,176,0,1,Full,50,Heavy,65.3,178,201,18,1,6
2023,CCSP04646125177206,464612,5177206,CCSP,7/14/2023,5,2,1,Failed,181,Nestling,0,0,1,4,5,NA,15,63,85,0,0,0,38,23,620,6,6,6,6,15,NW,MTORG,nest empty; couldn't find fledgling or see/hear mom,195,195,193,176,0,1,Full,50,Heavy,65.3,178,201,18,1,6
2023,RWBL04647365176906,464736,5176906,RWBL,6/22/2023,1,3,0,Survive,170,Laying,0,0,1,0,-4,NA,0,0,15,63,0,63,0,0,1910,19,19,19,19,15,NW,MTORG,incidental;  nest building,173,176,173,174,0,0,Full,50,Heavy,65.3,178,201,0,0,19
2023,RWBL04647365176906,464736,5176906,RWBL,6/25/2023,2,3,1,Failed,170,Incubating,0,0,1,0,-4,NA,0,0,15,63,0,63,0,0,1910,19,19,19,19,15,NW,MTORG,nest damaged/destroyed,176,176,173,174,0,0,Full,50,Heavy,65.3,178,201,0,0,19
2023,CCSP04643525175808,464352,5175808,CCSP,6/28/2023,1,3,1,Failed,176,Incubating,0,0,4,4,3,NA,63,0,63,0,15,0,38,28,540,4,5,4,4,10,SW,MTORG,nest on side; 2 eggs found on ground,179,179,176,173,0,0,Heavy,70,Rest,0,143,178,6,1,4.25
2023,CCSP04654305175691,465430,5175691,CCSP,6/23/2023,1,3,0,Survive,171,Incubating,1,1,1,2,2,NA,63,0,63,3,15,0,38,31,680,5,6,6,5,7,SE,MTORG,flushed,174,180,177,169,1,0,Heavy,70,Rest,0,143,178,10,1,5.5
2023,CCSP04654305175691,465430,5175691,CCSP,6/26/2023,2,3,0,Survive,171,Incubating,1,1,1,2,2,NA,63,0,63,3,15,0,38,31,680,5,6,6,5,7,SE,MTORG,flushed,177,180,177,169,1,0,Heavy,70,Rest,0,143,178,10,1,5.5
2023,CCSP04654305175691,465430,5175691,CCSP,6/29/2023,3,3,1,Failed,171,Incubating,1,1,1,2,2,NA,63,0,63,3,15,0,38,31,680,5,6,6,5,7,SE,MTORG,no eggs; adult nearby,180,180,177,169,1,0,Heavy,70,Rest,0,143,178,10,1,5.5
2023,NOPI04649415176678,464941,5176678,NOPI,7/3/2023,1,3,0,Survive,181,Incubating,0,0,4,4,12,NA,15,85,63,15,15,0,15,55,730,8,6,6,6,16,NW,MTORG,covered in veg; no bird present,184,193,193,169,0,0,Moderate,30,Full,45.3,201,212,0,0,6.5
2023,NOPI04649415176678,464941,5176678,NOPI,7/6/2023,2,3,0,Survive,181,Incubating,0,0,3,4,12,NA,15,85,63,15,15,0,15,55,730,8,6,6,6,16,NW,MTORG,covered in down; warm,187,193,193,169,0,0,Moderate,30,Full,45.3,201,212,0,0,6.5
2023,NOPI04649415176678,464941,5176678,NOPI,7/9/2023,3,3,0,Survive,181,Incubating,0,0,3,4,12,NA,15,85,63,15,15,0,15,55,730,8,6,6,6,16,NW,MTORG,NA,190,193,193,169,0,0,Moderate,30,Full,45.3,201,212,0,0,6.5
2023,NOPI04649415176678,464941,5176678,NOPI,7/12/2023,4,3,0,Survive,181,Incubating,0,0,3,4,12,NA,15,85,63,15,15,0,15,55,730,8,6,6,6,16,NW,MTORG,shells found; looks hatched; no ducklings found,193,193,193,169,0,0,Moderate,30,Full,45.3,201,212,0,0,6.5
2023,YHBL04646735176622,464673,5176622,YHBL,6/13/2023,1,4,0,Survive,160,Incubating,2,2,2,2,2,NA,0,0,3,63,0,63,0,0,1830,26,25,24,24,14,NW,MTORG,NA,164,170,167,158,1,0,Heavy,70,Rest,0,143,178,13,1,24.75
2023,YHBL04646735176622,464673,5176622,YHBL,6/16/2023,2,3,0,Survive,160,Incubating,2,2,2,2,2,NA,0,0,3,63,0,63,0,0,1830,26,25,24,24,14,NW,MTORG,NA,167,170,167,158,1,0,Heavy,70,Rest,0,143,178,13,1,24.75
2023,YHBL04646735176622,464673,5176622,YHBL,6/19/2023,3,3,1,Failed,160,Incubating,2,2,2,2,2,NA,0,0,3,63,0,63,0,0,1830,26,25,24,24,14,NW,MTORG,eggs broken/bloodied,170,170,167,158,1,0,Heavy,70,Rest,0,143,178,13,1,24.75
2023,RWBL04641785176633,464178,5176633,RWBL,6/28/2023,1,1,0,Survive,178,Incubating,3,3,3,3,10,NA,15,63,3,0,3,15,38,9,974,7,7,8,6,13,NW,MTORG,female nearby,179,184,181,168,1,0,Rest,0,Moderate,35.2,NA,NA,0,0,7
2023,RWBL04641785176633,464178,5176633,RWBL,6/30/2023,2,2,0,Survive,178,Nestling,3,3,3,3,10,NA,15,63,3,0,3,15,38,9,974,7,7,8,6,13,NW,MTORG,NA,181,184,181,168,1,1,Rest,0,Moderate,35.2,NA,NA,0,0,7
2023,RWBL04641785176633,464178,5176633,RWBL,7/3/2023,3,3,1,Failed,178,Nestling,3,3,3,3,10,NA,15,63,3,0,3,15,38,9,974,7,7,8,6,13,NW,MTORG,nestlings too young to fledge,184,184,181,168,1,1,Rest,0,Moderate,35.2,NA,NA,0,0,7
2023,GADW04642225177103,464222,5177103,GADW,6/13/2023,1,4,0,Survive,160,Incubating,0,0,8,6,-2,NA,63,38,85,0,15,0,38,46,655,5,4,7,6,14,NW,MTORG,confirmed GADW,164,187,187,162,0,0,Heavy,70,Rest,0,143,178,17,1,5.5
2023,GADW04642225177103,464222,5177103,GADW,6/16/2023,2,3,0,Survive,160,Incubating,0,0,8,6,-2,NA,63,38,85,0,15,0,38,46,655,5,4,7,6,14,NW,MTORG,no bird,167,187,187,162,0,0,Heavy,70,Rest,0,143,178,17,1,5.5
2023,GADW04642225177103,464222,5177103,GADW,6/19/2023,3,3,0,Survive,160,Incubating,0,0,8,6,-2,NA,63,38,85,0,15,0,38,46,655,5,4,7,6,14,NW,MTORG,NA,170,187,187,162,0,0,Heavy,70,Rest,0,143,178,17,1,5.5
2023,GADW04642225177103,464222,5177103,GADW,6/22/2023,4,3,0,Survive,160,Incubating,0,0,8,6,-2,NA,63,38,85,0,15,0,38,46,655,5,4,7,6,14,NW,MTORG,no parent; eggs warm and covered,173,187,187,162,0,0,Heavy,70,Rest,0,143,178,17,1,5.5
2023,GADW04642225177103,464222,5177103,GADW,6/25/2023,5,3,0,Survive,160,Incubating,0,0,8,6,-2,NA,63,38,85,0,15,0,38,46,655,5,4,7,6,14,NW,MTORG,flushed,176,187,187,162,0,0,Heavy,70,Rest,0,143,178,17,1,5.5
2023,GADW04642225177103,464222,5177103,GADW,6/28/2023,6,3,0,Survive,160,Incubating,0,0,8,6,-2,NA,63,38,85,0,15,0,38,46,655,5,4,7,6,14,NW,MTORG,flushed,179,187,187,162,0,0,Heavy,70,Rest,0,143,178,17,1,5.5
2023,GADW04642225177103,464222,5177103,GADW,6/30/2023,7,2,0,Survive,160,Incubating,0,0,8,6,-2,NA,63,38,85,0,15,0,38,46,655,5,4,7,6,14,NW,MTORG,flushed,181,187,187,162,0,0,Heavy,70,Rest,0,143,178,17,1,5.5
2023,GADW04642225177103,464222,5177103,GADW,7/3/2023,8,3,0,Survive,160,Incubating,0,0,8,6,-2,NA,63,38,85,0,15,0,38,46,655,5,4,7,6,14,NW,MTORG,flushed,184,187,187,162,0,0,Heavy,70,Rest,0,143,178,17,1,5.5
2023,GADW04642225177103,464222,5177103,GADW,7/6/2023,9,3,0,Survive,160,Incubating,0,0,8,6,-2,NA,63,38,85,0,15,0,38,46,655,5,4,7,6,14,NW,MTORG,seen hatching,187,187,187,162,0,0,Heavy,70,Rest,0,143,178,17,1,5.5
2023,MODO04643045176429,464304,5176429,MODO,6/13/2023,1,3,0,Survive,161,Incubating,0,0,2,2,2,NA,38,15,85,15,15,0,15,8,845,4,4,4,3,12,SW,MTORG,flushed,164,167,164,159,0,0,Moderate,30,Full,45.3,201,212,0,0,3.75
2023,MODO04643045176429,464304,5176429,MODO,6/16/2023,2,3,1,Failed,161,Incubating,0,0,2,2,2,NA,38,15,85,15,15,0,15,8,845,4,4,4,3,12,SW,MTORG,couldn't find exact location,167,167,164,159,0,0,Moderate,30,Full,45.3,201,212,0,0,3.75
2023,CCSP04643305175883,464330,5175883,CCSP,6/7/2023,1,2,0,Survive,156,Incubating,0,0,4,4,7,NA,15,0,85,0,15,0,38,22,652,6,7,7,7,11,SW,MTORG,NA,158,170,170,149,0,0,Full,50,Heavy,65.3,178,201,0,0,6.75
2023,CCSP04643305175883,464330,5175883,CCSP,6/10/2023,2,3,0,Survive,156,Nestling,0,0,4,4,7,NA,15,0,85,0,15,0,38,22,652,6,7,7,7,11,SW,MTORG,NA,161,170,170,149,0,1,Full,50,Heavy,65.3,178,201,0,0,6.75
2023,CCSP04643305175883,464330,5175883,CCSP,6/13/2023,3,3,0,Survive,156,Nestling,0,0,3,4,7,NA,15,0,85,0,15,0,38,22,652,6,7,7,7,11,SW,MTORG,NA,164,170,170,149,0,1,Full,50,Heavy,65.3,178,201,0,0,6.75
2023,CCSP04643305175883,464330,5175883,CCSP,6/16/2023,4,3,0,Survive,156,Nestling,0,0,2,4,7,NA,15,0,85,0,15,0,38,22,652,6,7,7,7,11,SW,MTORG,nestlings cover nest; cannot see if egg is still present,167,170,170,149,0,1,Full,50,Heavy,65.3,178,201,0,0,6.75
2023,CCSP04643305175883,464330,5175883,CCSP,6/19/2023,5,3,0,Survive,156,Nestling,0,0,2,4,7,NA,15,0,85,0,15,0,38,22,652,6,7,7,7,11,SW,MTORG,saw one fledgling,170,170,170,149,0,1,Full,50,Heavy,65.3,178,201,0,0,6.75
2023,BRBL04649825175988,464982,5175988,BRBL,6/29/2023,1,2,0,Survive,178,Incubating,1,0,3,1,-2,NA,38,15,38,0,15,15,38,15,810,9,8,5,8,8,SE,MTORG,incidental; parents nearby,180,189,186,180,1,0,Full,50,Heavy,65.3,178,201,10,1,7.5
2023,BRBL04649825175988,464982,5175988,BRBL,7/2/2023,2,3,0,Survive,178,Incubating,2,0,3,1,-2,NA,38,15,38,0,15,15,38,15,810,9,8,5,8,8,SE,MTORG,no parents nearby,183,189,186,180,1,0,Full,50,Heavy,65.3,178,201,10,1,7.5
2023,BRBL04649825175988,464982,5175988,BRBL,7/5/2023,3,3,0,Survive,178,Incubating,2,0,3,1,-2,NA,38,15,38,0,15,15,38,15,810,9,8,5,8,8,SE,MTORG,parents nearby,186,189,186,180,1,0,Full,50,Heavy,65.3,178,201,10,1,7.5
2023,BRBL04649825175988,464982,5175988,BRBL,7/8/2023,4,3,1,Failed,178,Incubating,2,0,3,1,-2,NA,38,15,38,0,15,15,38,15,810,9,8,5,8,8,SE,MTORG,no flush; no parents nearby; predated,189,189,186,180,1,0,Full,50,Heavy,65.3,178,201,10,1,7.5
2023,MALL04653675176617,465367,5176617,MALL,5/25/2023,1,2,0,Survive,143,Incubating,0,0,7,5,-4,NA,38,0,63,0,15,15,15,20,480,5,5,4,5,3,NE,MTORG,NA,145,160,156,147,0,0,Heavy,70,Rest,0,143,178,14,1,4.75
2023,MALL04653675176617,465367,5176617,MALL,5/28/2023,2,3,0,Survive,143,Incubating,0,0,9,5,-4,NA,38,0,63,0,15,15,15,20,480,5,5,4,5,3,NE,MTORG,NA,148,160,156,147,0,0,Heavy,70,Rest,0,143,178,14,1,4.75
2023,MALL04653675176617,465367,5176617,MALL,5/31/2023,3,3,0,Survive,143,Incubating,0,0,9,5,-4,NA,38,0,63,0,15,15,15,20,480,5,5,4,5,3,NE,MTORG,NA,151,160,156,147,0,0,Heavy,70,Rest,0,143,178,14,1,4.75
2023,MALL04653675176617,465367,5176617,MALL,6/2/2023,4,2,0,Survive,143,Incubating,0,0,9,5,-4,NA,38,0,63,0,15,15,15,20,480,5,5,4,5,3,NE,MTORG,NA,153,160,156,147,0,0,Heavy,70,Rest,0,143,178,14,1,4.75
2023,MALL04653675176617,465367,5176617,MALL,6/5/2023,5,3,0,Survive,143,Incubating,0,0,9,5,-4,NA,38,0,63,0,15,15,15,20,480,5,5,4,5,3,NE,MTORG,flushed,156,160,156,147,0,0,Heavy,70,Rest,0,143,178,14,1,4.75
2023,MALL04653675176617,465367,5176617,MALL,6/9/2023,6,4,1,Failed,143,Incubating,0,0,9,5,-4,NA,38,0,63,0,15,15,15,20,480,5,5,4,5,3,NE,MTORG,no egg shells around at all,160,160,156,147,0,0,Heavy,70,Rest,0,143,178,14,1,4.75
2023,CCSP04647785176844,464778,5176844,CCSP,6/13/2023,1,3,0,Survive,161,Incubating,0,0,4,4,9,NA,15,0,85,15,38,0,38,12,605,6,2,6,7,15,NW,MTORG,no mom,164,173,173,152,0,0,Full,50,Heavy,65.3,178,201,0,0,5.25
2023,CCSP04647785176844,464778,5176844,CCSP,6/16/2023,2,3,0,Survive,161,Nestling,0,0,4,4,9,NA,15,0,85,15,38,0,38,12,605,6,2,6,7,15,NW,MTORG,NA,167,173,173,152,0,1,Full,50,Heavy,65.3,178,201,0,0,5.25
2023,CCSP04647785176844,464778,5176844,CCSP,6/19/2023,3,3,0,Survive,161,Nestling,0,0,4,4,9,NA,15,0,85,15,38,0,38,12,605,6,2,6,7,15,NW,MTORG,NA,170,173,173,152,0,1,Full,50,Heavy,65.3,178,201,0,0,5.25
2023,CCSP04647785176844,464778,5176844,CCSP,6/22/2023,4,3,0,Survive,161,Nestling,0,0,4,4,9,NA,15,0,85,15,38,0,38,12,605,6,2,6,7,15,NW,MTORG,parent nearby with food and chipping,173,173,173,152,0,1,Full,50,Heavy,65.3,178,201,0,0,5.25
2023,GADW04648385176944,464838,5176944,GADW,6/15/2023,1,3,0,Survive,163,Incubating,0,0,11,11,12,NA,15,38,3,0,15,0,63,21,776,9,7,9,9,16,NW,MTORG,confirmed,166,173,170,151,0,0,Moderate,30,Full,45.3,201,212,0,0,8.5
2023,GADW04648385176944,464838,5176944,GADW,6/16/2023,2,1,0,Survive,163,Incubating,0,0,11,11,12,NA,15,38,3,0,15,0,63,21,776,9,7,9,9,16,NW,MTORG,NA,167,173,170,151,0,0,Moderate,30,Full,45.3,201,212,0,0,8.5
