Year,id,Spec,DateChecked,Expos,FirstFound,Fate,Fate2,AgeFound,AgeDay1,Stage,InitBHCO,BHCONum,BHCOPres,InitClutch,Clutch,Open,KBG,SmoothB,Litter,Bare,Forb,Grasslike,Woody,LitterD,Veg.Height,VOR,Paddock,Replicate,Treatment,cTreat,pTreat,cDoD,pDoD,grazed,start,end
2022,CCSP04647585175864,CCSP,15,2,13,0,Survive,7,-132,Incubating,1,1,1,2,1,NA,3.0927835051546393,39.175257731958766,15.463917525773196,0,3.0927835051546393,0,39.175257731958766,15,740,6.25,9,SW,MTORG,68,0,65.3,0,22,144,179
2022,CCSP04647585175864,CCSP,18,3,13,0,Survive,7,-132,Nestling,1,1,1,2,1,NA,3.0927835051546393,39.175257731958766,15.463917525773196,0,3.0927835051546393,0,39.175257731958766,15,740,6.25,9,SW,MTORG,68,0,65.3,0,22,144,179
2022,CCSP04647585175864,CCSP,21,3,13,0,Survive,7,-132,Nestling,1,1,1,2,1,NA,3.0927835051546393,39.175257731958766,15.463917525773196,0,3.0927835051546393,0,39.175257731958766,15,740,6.25,9,SW,MTORG,68,0,65.3,0,22,144,179
2022,CCSP04647585175864,CCSP,24,3,13,0,Survive,7,-132,Nestling,1,1,1,2,1,NA,3.0927835051546393,39.175257731958766,15.463917525773196,0,3.0927835051546393,0,39.175257731958766,15,740,6.25,9,SW,MTORG,68,0,65.3,0,22,144,179
2022,CCSP04647585175864,CCSP,27,3,13,0,Survive,7,-132,Nestling,1,1,1,2,1,NA,3.0927835051546393,39.175257731958766,15.463917525773196,0,3.0927835051546393,0,39.175257731958766,15,740,6.25,9,SW,MTORG,68,0,65.3,0,22,144,179
2022,CCSP04648395175743,CCSP,40,1,39,0,Survive,15,-124,Nestling,0,0,0,3,3,NA,55.88235294117647,0,0,0,22.058823529411764,0,22.058823529411764,30,750,6.5,9,SW,MTORG,68,0,65.3,0,17,144,179
2022,CCSP04648395175743,CCSP,43,3,39,0,Survive,15,-124,Nestling,0,0,0,3,3,NA,55.88235294117647,0,0,0,22.058823529411764,0,22.058823529411764,30,750,6.5,9,SW,MTORG,68,0,65.3,0,17,144,179
2022,CCSP04648395175743,CCSP,46,3,39,0,Survive,15,-124,Nestling,0,0,0,3,2,NA,55.88235294117647,0,0,0,22.058823529411764,0,22.058823529411764,30,750,6.5,9,SW,MTORG,68,0,65.3,0,17,144,179
2022,CCSP04648395175743,CCSP,49,3,39,0,Survive,15,-124,Nestling,0,0,0,3,2,NA,55.88235294117647,0,0,0,22.058823529411764,0,22.058823529411764,30,750,6.5,9,SW,MTORG,68,0,65.3,0,17,144,179
2022,CCSP04646915175858,CCSP,49,3,46,0,Survive,7,-132,Incubating,0,0,0,3,3,NA,21.12676056338028,0,4.225352112676056,0,53.52112676056338,0,21.12676056338028,40,820,8.5,9,SW,MTORG,68,0,65.3,0,2,144,179
2022,CCSP04646915175858,CCSP,51,2,46,0,Survive,7,-132,Incubating,0,0,0,3,3,NA,21.12676056338028,0,4.225352112676056,0,53.52112676056338,0,21.12676056338028,40,820,8.5,9,SW,MTORG,68,0,65.3,0,2,144,179
2022,CCSP04646915175858,CCSP,54,3,46,0,Survive,7,-132,Nestling,0,0,0,3,2,NA,21.12676056338028,0,4.225352112676056,0,53.52112676056338,0,21.12676056338028,40,820,8.5,9,SW,MTORG,68,0,65.3,0,2,144,179
2022,CCSP04646915175858,CCSP,57,3,46,0,Survive,7,-132,Nestling,0,0,0,3,2,NA,21.12676056338028,0,4.225352112676056,0,53.52112676056338,0,21.12676056338028,40,820,8.5,9,SW,MTORG,68,0,65.3,0,2,144,179
2022,CCSP04646915175858,CCSP,60,3,46,0,Survive,7,-132,Nestling,0,0,0,3,2,NA,21.12676056338028,0,4.225352112676056,0,53.52112676056338,0,21.12676056338028,40,820,8.5,9,SW,MTORG,68,0,65.3,0,2,144,179
2022,CCSP04642965175746,CCSP,18,4,14,0,Survive,-2,-141,Incubating,0,0,0,2,4,NA,17.441860465116278,17.441860465116278,44.18604651162791,0,3.488372093023256,0,17.441860465116278,35,930,8.25,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04642965175746,CCSP,21,3,14,0,Survive,-2,-141,Incubating,0,0,0,2,4,NA,17.441860465116278,17.441860465116278,44.18604651162791,0,3.488372093023256,0,17.441860465116278,35,930,8.25,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04642965175746,CCSP,24,3,14,0,Survive,-2,-141,Incubating,0,0,0,2,4,NA,17.441860465116278,17.441860465116278,44.18604651162791,0,3.488372093023256,0,17.441860465116278,35,930,8.25,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04642965175746,CCSP,27,3,14,0,Survive,-2,-141,Incubating,0,0,0,2,4,NA,17.441860465116278,17.441860465116278,44.18604651162791,0,3.488372093023256,0,17.441860465116278,35,930,8.25,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04642965175746,CCSP,30,3,14,0,Survive,-2,-141,Incubating,0,0,0,2,4,NA,17.441860465116278,17.441860465116278,44.18604651162791,0,3.488372093023256,0,17.441860465116278,35,930,8.25,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04642965175746,CCSP,33,3,14,0,Survive,-2,-141,Incubating,0,0,0,2,3,NA,17.441860465116278,17.441860465116278,44.18604651162791,0,3.488372093023256,0,17.441860465116278,35,930,8.25,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04642965175746,CCSP,37,4,14,0,Survive,-2,-141,Incubating,0,0,0,2,3,NA,17.441860465116278,17.441860465116278,44.18604651162791,0,3.488372093023256,0,17.441860465116278,35,930,8.25,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04644225175786,CCSP,43,3,40,0,Survive,15,-124,Nestling,0,0,0,4,4,NA,67.46031746031747,0,0,0,2.380952380952381,0,30.158730158730158,25,860,8.5,10,SW,MTORG,49,68,45.3,76.3,10,179,202
2022,CCSP04644225175786,CCSP,46,3,40,0,Survive,15,-124,Nestling,0,0,0,4,4,NA,67.46031746031747,0,0,0,2.380952380952381,0,30.158730158730158,25,860,8.5,10,SW,MTORG,49,68,45.3,76.3,10,179,202
2022,CCSP04644225175786,CCSP,49,3,40,0,Survive,15,-124,Nestling,0,0,0,4,4,NA,67.46031746031747,0,0,0,2.380952380952381,0,30.158730158730158,25,860,8.5,10,SW,MTORG,49,68,45.3,76.3,10,179,202
2022,CCSP04647955176249,CCSP,43,3,40,0,Survive,10,-129,Nestling,0,0,0,4,3,NA,67.46031746031747,0,2.380952380952381,0,0,0,30.158730158730158,30,860,7,10,SW,MTORG,49,68,45.3,76.3,10,179,202
2022,CCSP04647955176249,CCSP,46,3,40,0,Survive,10,-129,Nestling,0,0,0,4,2,NA,67.46031746031747,0,2.380952380952381,0,0,0,30.158730158730158,30,860,7,10,SW,MTORG,49,68,45.3,76.3,10,179,202
2022,CCSP04647955176249,CCSP,49,3,40,0,Survive,10,-129,Nestling,0,0,0,4,2,NA,67.46031746031747,0,2.380952380952381,0,0,0,30.158730158730158,30,860,7,10,SW,MTORG,49,68,45.3,76.3,10,179,202
2022,CCSP04643855175780,CCSP,24,3,21,0,Survive,3,-136,Incubating,0,0,0,4,4,NA,36.53846153846153,0,0,0,60.57692307692307,0,2.8846153846153846,35,1010,12,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04643855175780,CCSP,27,3,21,0,Survive,3,-136,Incubating,0,0,0,4,4,NA,36.53846153846153,0,0,0,60.57692307692307,0,2.8846153846153846,35,1010,12,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04643855175780,CCSP,30,3,21,0,Survive,3,-136,Nestling,0,0,0,4,4,NA,36.53846153846153,0,0,0,60.57692307692307,0,2.8846153846153846,35,1010,12,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04643855175780,CCSP,33,3,21,0,Survive,3,-136,Nestling,0,0,0,4,3,NA,36.53846153846153,0,0,0,60.57692307692307,0,2.8846153846153846,35,1010,12,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04643855175780,CCSP,37,4,21,0,Survive,3,-136,Nestling,0,0,0,4,3,NA,36.53846153846153,0,0,0,60.57692307692307,0,2.8846153846153846,35,1010,12,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,CCSP04645185175727,CCSP,49,9,40,0,Survive,-2,-141,Incubating,0,0,0,2,4,NA,90.42553191489363,0,3.1914893617021276,0,3.1914893617021276,0,3.1914893617021276,20,780,9,10,SW,MTORG,49,68,45.3,76.3,16,179,202
2022,CCSP04645185175727,CCSP,51,2,40,0,Survive,-2,-141,Incubating,0,0,0,2,4,NA,90.42553191489363,0,3.1914893617021276,0,3.1914893617021276,0,3.1914893617021276,20,780,9,10,SW,MTORG,49,68,45.3,76.3,16,179,202
2022,CCSP04645185175727,CCSP,54,3,40,0,Survive,-2,-141,Nestling,0,0,0,2,4,NA,90.42553191489363,0,3.1914893617021276,0,3.1914893617021276,0,3.1914893617021276,20,780,9,10,SW,MTORG,49,68,45.3,76.3,16,179,202
2022,CCSP04645185175727,CCSP,57,3,40,1,Failed,-2,-141,Nestling,0,0,0,2,4,NA,90.42553191489363,0,3.1914893617021276,0,3.1914893617021276,0,3.1914893617021276,20,780,9,10,SW,MTORG,49,68,45.3,76.3,16,179,202
2022,CCSP04643835176074,CCSP,18,3,15,0,Survive,4,-135,Incubating,0,0,0,4,4,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,30,820,8.5,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04643835176074,CCSP,21,3,15,0,Survive,4,-135,Incubating,0,0,0,4,4,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,30,820,8.5,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04643835176074,CCSP,24,3,15,0,Survive,4,-135,Nestling,0,0,0,4,4,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,30,820,8.5,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04643835176074,CCSP,27,3,15,0,Survive,4,-135,Nestling,0,0,0,4,4,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,30,820,8.5,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04643835176074,CCSP,30,3,15,0,Survive,4,-135,Nestling,0,0,0,4,4,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,30,820,8.5,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04643835176074,CCSP,33,3,15,0,Survive,4,-135,Nestling,0,0,0,4,4,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,30,820,8.5,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04644455176029,CCSP,18,3,15,0,Survive,5,-134,Incubating,0,0,0,4,4,NA,64.40677966101694,0,5.084745762711865,0,5.084745762711865,0,25.423728813559322,50,840,9.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04644455176029,CCSP,21,3,15,0,Survive,5,-134,Incubating,0,0,0,4,4,NA,64.40677966101694,0,5.084745762711865,0,5.084745762711865,0,25.423728813559322,50,840,9.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04644455176029,CCSP,24,3,15,0,Survive,5,-134,Nestling,0,0,0,4,4,NA,64.40677966101694,0,5.084745762711865,0,5.084745762711865,0,25.423728813559322,50,840,9.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04644455176029,CCSP,27,3,15,0,Survive,5,-134,Nestling,0,0,0,4,1,NA,64.40677966101694,0,5.084745762711865,0,5.084745762711865,0,25.423728813559322,50,840,9.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04644455176029,CCSP,30,3,15,0,Survive,5,-134,Nestling,0,0,0,4,1,NA,64.40677966101694,0,5.084745762711865,0,5.084745762711865,0,25.423728813559322,50,840,9.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04645285176204,CCSP,18,3,15,0,Survive,5,-134,Incubating,1,1,1,4,4,NA,21.12676056338028,0,4.225352112676056,0,21.12676056338028,0,53.52112676056338,35,770,10.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04645285176204,CCSP,21,3,15,0,Survive,5,-134,Incubating,1,1,1,4,4,NA,21.12676056338028,0,4.225352112676056,0,21.12676056338028,0,53.52112676056338,35,770,10.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04645285176204,CCSP,24,3,15,0,Survive,5,-134,Nestling,1,1,1,4,4,NA,21.12676056338028,0,4.225352112676056,0,21.12676056338028,0,53.52112676056338,35,770,10.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04645285176204,CCSP,27,3,15,0,Survive,5,-134,Nestling,1,1,1,4,4,NA,21.12676056338028,0,4.225352112676056,0,21.12676056338028,0,53.52112676056338,35,770,10.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04645285176204,CCSP,30,3,15,0,Survive,5,-134,Nestling,1,1,1,4,4,NA,21.12676056338028,0,4.225352112676056,0,21.12676056338028,0,53.52112676056338,35,770,10.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04645285176204,CCSP,33,3,15,0,Survive,5,-134,Nestling,1,1,1,4,4,NA,21.12676056338028,0,4.225352112676056,0,21.12676056338028,0,53.52112676056338,35,770,10.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,GRSP04644615175985,CCSP,43,2,41,0,Survive,5,-134,Incubating,0,0,0,5,5,NA,41.75824175824176,0,16.483516483516482,0,41.75824175824176,0,0,40,890,5.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,GRSP04644615175985,CCSP,46,3,41,0,Survive,5,-134,Incubating,0,0,0,5,5,NA,41.75824175824176,0,16.483516483516482,0,41.75824175824176,0,0,40,890,5.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,GRSP04644615175985,CCSP,49,3,41,0,Survive,5,-134,Incubating,0,0,0,5,5,NA,41.75824175824176,0,16.483516483516482,0,41.75824175824176,0,0,40,890,5.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,GRSP04644615175985,CCSP,51,2,41,0,Survive,5,-134,Nestling,0,0,0,5,5,NA,41.75824175824176,0,16.483516483516482,0,41.75824175824176,0,0,40,890,5.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,GRSP04644615175985,CCSP,54,3,41,0,Survive,5,-134,Nestling,0,0,0,5,5,NA,41.75824175824176,0,16.483516483516482,0,41.75824175824176,0,0,40,890,5.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,GRSP04644615175985,CCSP,57,3,41,0,Survive,5,-134,Nestling,0,0,0,5,2,NA,41.75824175824176,0,16.483516483516482,0,41.75824175824176,0,0,40,890,5.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,GRSP04644615175985,CCSP,60,3,41,0,Survive,5,-134,Nestling,0,0,0,5,2,NA,41.75824175824176,0,16.483516483516482,0,41.75824175824176,0,0,40,890,5.25,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04645565176427,CCSP,65,1,64,0,Survive,15,-124,Nestling,1,1,1,3,3,NA,23.75,39.375,1.875,0,9.375,1.875,23.75,50,1304,12.75,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04645565176427,CCSP,68,3,64,0,Survive,15,-124,Nestling,1,1,1,3,3,NA,23.75,39.375,1.875,0,9.375,1.875,23.75,50,1304,12.75,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04645565176427,CCSP,71,3,64,0,Survive,15,-124,Nestling,1,1,1,3,3,NA,23.75,39.375,1.875,0,9.375,1.875,23.75,50,1304,12.75,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04644185176227,CCSP,18,3,15,0,Survive,0,-139,Incubating,1,1,1,3,3,NA,12.396694214876034,31.40495867768595,12.396694214876034,0,12.396694214876034,0,31.40495867768595,30,930,8.5,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04644185176227,CCSP,21,3,15,0,Survive,0,-139,Incubating,1,1,1,3,3,NA,12.396694214876034,31.40495867768595,12.396694214876034,0,12.396694214876034,0,31.40495867768595,30,930,8.5,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04644185176227,CCSP,24,3,15,0,Survive,0,-139,Incubating,1,1,1,3,3,NA,12.396694214876034,31.40495867768595,12.396694214876034,0,12.396694214876034,0,31.40495867768595,30,930,8.5,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04644185176227,CCSP,28,4,15,0,Survive,0,-139,Nestling,1,1,1,3,3,NA,12.396694214876034,31.40495867768595,12.396694214876034,0,12.396694214876034,0,31.40495867768595,30,930,8.5,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04644185176227,CCSP,31,3,15,0,Survive,0,-139,Nestling,1,1,1,3,2,NA,12.396694214876034,31.40495867768595,12.396694214876034,0,12.396694214876034,0,31.40495867768595,30,930,8.5,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04644185176227,CCSP,34,3,15,0,Survive,0,-139,Nestling,1,1,1,3,1,NA,12.396694214876034,31.40495867768595,12.396694214876034,0,12.396694214876034,0,31.40495867768595,30,930,8.5,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04644185176227,CCSP,37,3,15,0,Survive,0,-139,Nestling,1,1,1,3,1,NA,12.396694214876034,31.40495867768595,12.396694214876034,0,12.396694214876034,0,31.40495867768595,30,930,8.5,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04644575176383,CCSP,46,3,43,0,Survive,9,-130,Nestling,1,2,1,3,1,NA,25,0,25,0,25,0,25,70,740,7,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04644575176383,CCSP,49,3,43,0,Survive,9,-130,Nestling,1,2,1,3,1,NA,25,0,25,0,25,0,25,70,740,7,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04644575176383,CCSP,51,2,43,0,Survive,9,-130,Nestling,1,2,1,3,1,NA,25,0,25,0,25,0,25,70,740,7,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04643405176371,CCSP,46,3,43,0,Survive,4,-135,Incubating,1,1,1,2,2,NA,18.51851851851852,0,0,0,3.7037037037037033,0,77.77777777777779,30,790,10,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04643405176371,CCSP,49,3,43,0,Survive,4,-135,Incubating,1,1,1,2,2,NA,18.51851851851852,0,0,0,3.7037037037037033,0,77.77777777777779,30,790,10,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04643405176371,CCSP,51,2,43,0,Survive,4,-135,Nestling,1,1,1,2,2,NA,18.51851851851852,0,0,0,3.7037037037037033,0,77.77777777777779,30,790,10,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04643405176371,CCSP,54,3,43,0,Survive,4,-135,Nestling,1,1,1,2,2,NA,18.51851851851852,0,0,0,3.7037037037037033,0,77.77777777777779,30,790,10,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04643405176371,CCSP,57,3,43,0,Survive,4,-135,Nestling,1,1,1,2,2,NA,18.51851851851852,0,0,0,3.7037037037037033,0,77.77777777777779,30,790,10,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04643405176371,CCSP,60,3,43,0,Survive,4,-135,Nestling,1,1,1,2,2,NA,18.51851851851852,0,0,0,3.7037037037037033,0,77.77777777777779,30,790,10,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,CCSP04642555176678,CCSP,21,3,18,0,Survive,5,-134,Incubating,0,0,0,2,2,NA,21.12676056338028,21.12676056338028,4.225352112676056,0,0,0,53.52112676056338,20,970,7.5,13,NW,MTORG,68,0,65.3,0,25,144,179
2022,CCSP04642555176678,CCSP,24,3,18,0,Survive,5,-134,Incubating,0,0,0,2,2,NA,21.12676056338028,21.12676056338028,4.225352112676056,0,0,0,53.52112676056338,20,970,7.5,13,NW,MTORG,68,0,65.3,0,25,144,179
2022,CCSP04642555176678,CCSP,28,4,18,0,Survive,5,-134,Nestling,0,0,0,2,1,NA,21.12676056338028,21.12676056338028,4.225352112676056,0,0,0,53.52112676056338,20,970,7.5,13,NW,MTORG,68,0,65.3,0,25,144,179
2022,CCSP04642555176678,CCSP,31,3,18,0,Survive,5,-134,Nestling,0,0,0,2,1,NA,21.12676056338028,21.12676056338028,4.225352112676056,0,0,0,53.52112676056338,20,970,7.5,13,NW,MTORG,68,0,65.3,0,25,144,179
2022,CCSP04642555176678,CCSP,34,3,18,0,Survive,5,-134,Nestling,0,0,0,2,1,NA,21.12676056338028,21.12676056338028,4.225352112676056,0,0,0,53.52112676056338,20,970,7.5,13,NW,MTORG,68,0,65.3,0,25,144,179
2022,CCSP04642555176678,CCSP,37,3,18,1,Failed,5,-134,Nestling,0,0,0,2,1,NA,21.12676056338028,21.12676056338028,4.225352112676056,0,0,0,53.52112676056338,20,970,7.5,13,NW,MTORG,68,0,65.3,0,25,144,179
2022,CCSP04642405176979,CCSP,22,3,19,0,Survive,-3,-142,Incubating,0,0,0,1,4,NA,75,3.571428571428571,3.571428571428571,0,0,0,17.857142857142858,35,1020,10.25,14,NW,MTORG,49,68,45.3,76.3,4,179,202
2022,CCSP04642405176979,CCSP,25,3,19,0,Survive,-3,-142,Incubating,0,0,0,1,4,NA,75,3.571428571428571,3.571428571428571,0,0,0,17.857142857142858,35,1020,10.25,14,NW,MTORG,49,68,45.3,76.3,4,179,202
2022,CCSP04642405176979,CCSP,28,3,19,0,Survive,-3,-142,Incubating,0,0,0,1,4,NA,75,3.571428571428571,3.571428571428571,0,0,0,17.857142857142858,35,1020,10.25,14,NW,MTORG,49,68,45.3,76.3,4,179,202
2022,CCSP04642405176979,CCSP,31,3,19,0,Survive,-3,-142,Incubating,0,0,0,1,4,NA,75,3.571428571428571,3.571428571428571,0,0,0,17.857142857142858,35,1020,10.25,14,NW,MTORG,49,68,45.3,76.3,4,179,202
2022,CCSP04642405176979,CCSP,34,3,19,0,Survive,-3,-142,Nestling,0,0,0,1,4,NA,75,3.571428571428571,3.571428571428571,0,0,0,17.857142857142858,35,1020,10.25,14,NW,MTORG,49,68,45.3,76.3,4,179,202
2022,CCSP04642405176979,CCSP,37,3,19,0,Survive,-3,-142,Nestling,0,0,0,1,4,NA,75,3.571428571428571,3.571428571428571,0,0,0,17.857142857142858,35,1020,10.25,14,NW,MTORG,49,68,45.3,76.3,4,179,202
2022,CCSP04642405176979,CCSP,40,3,19,0,Survive,-3,-142,Nestling,0,0,0,1,3,NA,75,3.571428571428571,3.571428571428571,0,0,0,17.857142857142858,35,1020,10.25,14,NW,MTORG,49,68,45.3,76.3,4,179,202
2022,CCSP04642405176979,CCSP,43,3,19,0,Survive,-3,-142,Nestling,0,0,0,1,3,NA,75,3.571428571428571,3.571428571428571,0,0,0,17.857142857142858,35,1020,10.25,14,NW,MTORG,49,68,45.3,76.3,4,179,202
2022,CCSP04644625177057,CCSP,69,3,36,0,Survive,18,-121,Nestling,0,0,0,3,3,NA,60.28368794326241,0,0,0,10.638297872340425,2.127659574468085,26.95035460992908,55,890,10,15,NW,MTORG,39,49,35.2,52.3,9,202,213
2022,CCSP04644625177057,CCSP,71,2,36,0,Survive,18,-121,Nestling,0,0,0,3,3,NA,60.28368794326241,0,0,0,10.638297872340425,2.127659574468085,26.95035460992908,55,890,10,15,NW,MTORG,39,49,35.2,52.3,9,202,213
2022,CCSP04643215177120,CCSP,49,2,47,0,Survive,8,-131,Incubating,1,1,1,4,4,NA,58.333333333333336,13.88888888888889,0,0,13.88888888888889,0,13.88888888888889,90,820,8,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04643215177120,CCSP,51,2,47,0,Survive,8,-131,Nestling,1,1,1,4,4,NA,58.333333333333336,13.88888888888889,0,0,13.88888888888889,0,13.88888888888889,90,820,8,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04643215177120,CCSP,54,3,47,0,Survive,8,-131,Nestling,1,1,1,4,4,NA,58.333333333333336,13.88888888888889,0,0,13.88888888888889,0,13.88888888888889,90,820,8,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04643215177120,CCSP,57,3,47,0,Survive,8,-131,Nestling,1,1,1,4,2,NA,58.333333333333336,13.88888888888889,0,0,13.88888888888889,0,13.88888888888889,90,820,8,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,CCSP04643215177120,CCSP,60,3,47,0,Survive,8,-131,Nestling,1,1,1,4,2,NA,58.333333333333336,13.88888888888889,0,0,13.88888888888889,0,13.88888888888889,90,820,8,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2023,CCSP04650975176904,CCSP,47,2,45,0,Survive,0,-139,Incubating,1,1,1,3,3,NA,16.740088105726873,0,37.44493392070485,0,27.75330396475771,1.3215859030837005,16.740088105726873,35,870,7.25,1,NE,MTORG,39,49,30,45.3,0,201,212
2023,CCSP04650975176904,CCSP,50,3,45,0,Survive,0,-139,Incubating,1,1,1,3,3,NA,16.740088105726873,0,37.44493392070485,0,27.75330396475771,1.3215859030837005,16.740088105726873,35,870,7.25,1,NE,MTORG,39,49,30,45.3,0,201,212
2023,CCSP04650975176904,CCSP,53,3,45,1,Failed,0,-139,Incubating,1,1,1,3,3,NA,16.740088105726873,0,37.44493392070485,0,27.75330396475771,1.3215859030837005,16.740088105726873,35,870,7.25,1,NE,MTORG,39,49,30,45.3,0,201,212
2023,CCSP04641945176836,CCSP,56,2,54,0,Survive,-3,-142,Laying,2,2,1,1,2,NA,22.485207100591715,8.875739644970414,8.875739644970414,0,37.278106508875744,0,22.485207100591715,29,645,6.25,14,NW,MTORG,68,0,70,0,0,143,178
2023,CCSP04641945176836,CCSP,59,3,54,1,Failed,-3,-142,Laying,2,2,1,1,2,NA,22.485207100591715,8.875739644970414,8.875739644970414,0,37.278106508875744,0,22.485207100591715,29,645,6.25,14,NW,MTORG,68,0,70,0,0,143,178
2023,CCSP04643225175987,CCSP,54,3,51,1,Failed,-3,-142,Laying,0,1,1,1,1,NA,11.450381679389313,0,11.450381679389313,0,29.00763358778626,0,48.091603053435115,12,677,7.5,11,SW,MTORG,49,68,50,65.3,1,178,201
2023,CCSP04643165176140,CCSP,54,3,51,0,Survive,1,-138,Incubating,0,0,0,3,3,NA,2.7522935779816518,34.862385321100916,13.761467889908257,0,13.761467889908257,0,34.862385321100916,67,936,10.5,12,SW,MTORG,39,49,30,45.3,9,201,212
2023,CCSP04643165176140,CCSP,56,2,51,0,Survive,1,-138,Incubating,0,0,0,3,3,NA,2.7522935779816518,34.862385321100916,13.761467889908257,0,13.761467889908257,0,34.862385321100916,67,936,10.5,12,SW,MTORG,39,49,30,45.3,9,201,212
2023,CCSP04643165176140,CCSP,59,3,51,0,Survive,1,-138,Incubating,0,0,0,3,3,NA,2.7522935779816518,34.862385321100916,13.761467889908257,0,13.761467889908257,0,34.862385321100916,67,936,10.5,12,SW,MTORG,39,49,30,45.3,9,201,212
2023,CCSP04643165176140,CCSP,62,3,51,0,Survive,1,-138,Nestling,0,0,0,3,3,NA,2.7522935779816518,34.862385321100916,13.761467889908257,0,13.761467889908257,0,34.862385321100916,67,936,10.5,12,SW,MTORG,39,49,30,45.3,9,201,212
